iterations,fitness,time,fevals
0,21.0,0.000659326000005,555
10,25.0,0.00123315800002,1005
20,25.0,0.00173996400002,1469
30,26.0,0.00227207500004,1933
40,27.0,0.00282744000003,2380
50,27.0,0.00331577900005,2843
60,29.0,0.00382361000004,3297
70,30.0,0.00431878900002,3755
80,28.0,0.00487141900004,4191
90,30.0,0.00543328200004,4657
100,30.0,0.00592880200003,5117
110,29.0,0.00643082000002,5580
120,30.0,0.00695438300002,6043
130,30.0,0.00812701200002,6508
140,31.0,0.00861637600002,6957
150,33.0,0.00912249800004,7415
160,32.0,0.00967512800003,7870
170,33.0,0.010171674,8329
180,33.0,0.010666169,8787
190,35.0,0.01118084,9237
200,36.0,0.011654815,9699
210,36.0,0.012238565,10150
220,35.0,0.012765547,10599
230,36.0,0.013311679,11046
240,35.0,0.013847552,11506
250,35.0,0.014381374,11963
260,37.0,0.0149394760001,12411
270,37.0,0.015469536,12886
280,37.0,0.0159438540001,13343
290,38.0,0.0164698100001,13795
300,38.0,0.0175165920001,14257
310,39.0,0.0185503790001,14721
320,39.0,0.01906163,15177
330,40.0,0.019526031,15630
340,41.0,0.019963415,16073
350,40.0,0.020512967,16528
360,40.0,0.021023876,16989
370,41.0,0.0214756240001,17432
380,41.0,0.0220050000001,17885
390,40.0,0.0225220650001,18342
400,42.0,0.0230196380001,18803
410,41.0,0.0234925880001,19242
420,42.0,0.0240332490001,19696
430,42.0,0.0245133810001,20158
440,42.0,0.0250783220001,20615
450,42.0,0.0255611890001,21069
460,43.0,0.026074834,21525
470,43.0,0.026603184,21986
480,44.0,0.027131534,22453
490,45.0,0.027595935,22911
500,44.0,0.028061362,23381
510,44.0,0.028509348,23836
520,44.0,0.029010682,24297
530,44.0,0.029527405,24774
540,43.0,0.0300478890001,25230
550,43.0,0.030532124,25693
560,45.0,0.031000629,26158
570,45.0,0.031467423,26618
580,45.0,0.031995089,27068
590,49.0,0.033065126,27514
600,46.0,0.033600315,27983
610,47.0,0.034123878,28436
620,47.0,0.0346262370001,28881
630,50.0,0.035138514,29338
640,49.0,0.038282623,29788
650,50.0,0.038783615,30247
660,51.0,0.039284607,30700
670,51.0,0.039759608,31155
680,50.0,0.04022435,31618
690,51.0,0.040687041,32062
700,48.0,0.041209235,32508
710,49.0,0.041731771,32957
720,48.0,0.042207456,33423
730,48.0,0.042741962,33876
740,48.0,0.043244663,34338
750,48.0,0.043773696,34792
760,48.0,0.044319145,35244
770,48.0,0.044837578,35694
780,49.0,0.04533344,36164
790,50.0,0.045850505,36629
800,49.0,0.046309093,37084
810,49.0,0.046771442,37550
820,53.0,0.047224899,37999
830,50.0,0.047737176,38442
840,50.0,0.048239536,38903
850,50.0,0.049242888,39355
860,50.0,0.049746616,39821
870,50.0,0.050191182,40276
880,51.0,0.051218472,40733
890,50.0,0.05171365,41203
900,51.0,0.052178393,41650
910,50.0,0.052665706,42098
920,49.0,0.053120532,42548
930,50.0,0.053587668,43006
940,50.0,0.054087976,43457
950,51.0,0.054600253,43907
960,51.0,0.0551234730001,44364
