iterations,fitness,time,fevals
0,20.0,0.0855608669999,1000
10,23.0,0.169273022,2100
20,27.0,0.260218953,3200
30,33.0,0.350368768,4300
40,38.0,0.417564263,5400
50,37.0,0.484478313,6500
60,40.0,0.572419318,7600
70,43.0,0.661177299,8700
80,43.0,0.746762445,9800
90,45.0,0.834203143,10900
100,45.0,0.904699029,12000
110,47.0,0.975272886,13100
120,49.0,1.046741346,14200
130,47.0,1.130529078,15300
140,48.0,1.191585456,16400
150,52.0,1.255087632,17500
160,54.0,1.331869,18600
170,51.0,1.400064427,19700
180,54.0,1.468747167,20800
190,55.0,1.535071312,21900
200,55.0,1.615765547,23000
210,60.0,1.680389056,24100
220,54.0,1.743402209,25200
230,54.0,1.807554478,26300
240,58.0,1.901067607,27400
250,53.0,1.965240394,28500
260,54.0,2.027776494,29600
270,53.0,2.08683164,30700
280,54.0,2.150421703,31800
290,54.0,2.219936124,32900
300,55.0,2.28951723,34000
310,56.0,2.353752256,35100
320,55.0,2.418463994,36200
330,57.0,2.484000574,37300
340,58.0,2.552495571,38400
350,57.0,2.619344305,39500
360,57.0,2.68015583,40600
370,57.0,2.74055425,41700
380,57.0,2.803582792,42800
390,57.0,2.867068211,43900
400,57.0,2.924506846,45000
410,56.0,2.986362418,46100
420,57.0,3.048069231,47200
430,55.0,3.10882433,48300
440,58.0,3.179734689,49400
450,59.0,3.261073886,50500
460,55.0,3.33839147,51600
470,58.0,3.400428288,52700
480,58.0,3.459518316,53800
490,58.0,3.524404461,54900
500,60.0,3.585830513,56000
510,59.0,3.6518568,57100
520,60.0,3.721861612,58200
530,57.0,3.783544144,59300
540,61.0,3.846207116,60400
550,56.0,3.9086054,61500
560,56.0,3.969908,62600
570,59.0,4.033925531,63700
580,57.0,4.098328467,64800
590,59.0,4.163798361,65900
600,66.0,4.226579314,67000
610,66.0,4.284715234,68100
620,61.0,4.345020979,69200
630,62.0,4.408576846,70300
640,62.0,4.472827945,71400
650,60.0,4.533763948,72500
660,63.0,4.616121886,73600
670,67.0,4.679465386,74700
680,62.0,4.73947977,75800
690,63.0,4.802718626,76900
700,66.0,4.865351846,78000
710,64.0,4.928975423,79100
720,67.0,4.987941998,80200
730,68.0,5.05793655,81300
740,67.0,5.123290173,82400
750,67.0,5.182275215,83500
760,63.0,5.24652392,84600
770,69.0,5.312819682,85700
780,67.0,5.372560144,86800
790,69.0,5.436802009,87900
800,68.0,5.501428253,89000
810,68.0,5.5666403,90100
820,67.0,5.627417285,91200
830,69.0,5.697069179,92300
840,67.0,5.757451868,93400
850,72.0,5.815180155,94500
860,69.0,5.873696008,95600
870,69.0,5.934112894,96700
880,72.0,6.010399084,97800
890,65.0,6.076171626,98900
900,63.0,6.158172885,100000
910,62.0,6.221003082,101100
920,67.0,6.281550261,102200
930,66.0,6.343257415,103300
940,64.0,6.410008002,104400
950,66.0,6.470767205,105500
960,67.0,6.531076028,106600
970,67.0,6.592870728,107700
980,62.0,6.669861043,108800
990,70.0,6.729671952,109900
1000,63.0,6.794284518,111000
1010,67.0,6.853114304,112100
1020,63.0,6.933093471,113200
1030,63.0,7.016406884,114300
1040,63.0,7.076440418,115400
1050,64.0,7.136899025,116500
1060,67.0,7.195642292,117600
1070,68.0,7.261136125,118700
1080,68.0,7.321061937,119800
1090,67.0,7.399191366,120900
1100,67.0,7.475021705,122000
1110,70.0,7.55800272,123100
1120,67.0,7.618145001,124200
1130,63.0,7.686648205,125300
1140,64.0,7.749727702,126400
1150,64.0,7.828168328,127500
1160,64.0,7.893258632,128600
1170,69.0,7.9502975,129700
1180,68.0,8.014467209,130800
1190,64.0,8.074819121,131900
1200,67.0,8.13831651,133000
1210,69.0,8.198380822,134100
1220,68.0,8.262208557,135200
1230,68.0,8.327163781,136300
1240,67.0,8.405205665,137400
1250,69.0,8.472413129,138500
1260,62.0,8.532413149,139600
1270,63.0,8.599153135,140700
1280,67.0,8.663035928,141800
1290,64.0,8.727193668,142900
1300,64.0,8.788316389,144000
1310,63.0,8.851974506,145100
1320,67.0,8.91292111,146200
1330,63.0,8.981436967,147300
1340,68.0,9.043329472,148400
1350,70.0,9.103971035,149500
1360,65.0,9.16840851,150600
1370,67.0,9.244158826,151700
1380,65.0,9.32213129,152800
1390,65.0,9.40147507,153900
1400,61.0,9.478109047,155000
1410,67.0,9.538866198,156100
1420,67.0,9.598689418,157200
1430,67.0,9.658564276,158300
1440,67.0,9.722064742,159400
1450,70.0,9.784931531,160500
1460,66.0,9.846576789,161600
1470,74.0,9.945695898,162700
1480,74.0,10.016316946,163800
1490,62.0,10.079584528,164900
1500,63.0,10.160222337,166000
1510,67.0,10.23680536,167100
1520,63.0,10.297080669,168200
1530,63.0,10.359261115,169300
1540,73.0,10.418244446,170400
1550,73.0,10.475391719,171500
1560,62.0,10.535964204,172600
1570,69.0,10.602485326,173700
1580,73.0,10.689229422,174800
1590,63.0,10.751830155,175900
1600,73.0,10.840413729,177000
1610,73.0,10.905515659,178100
1620,73.0,10.963535308,179200
1630,70.0,11.02323576,180300
1640,73.0,11.086559084,181400
1650,67.0,11.14443613,182500
1660,73.0,11.200881331,183600
1670,73.0,11.263343564,184700
1680,71.0,11.325974732,185800
1690,73.0,11.388236226,186900
1700,72.0,11.449554898,188000
1710,74.0,11.508836089,189100
1720,68.0,11.573144982,190200
1730,75.0,11.636326728,191300
1740,73.0,11.698855988,192400
1750,74.0,11.772734339,193500
1760,74.0,11.836522406,194600
1770,74.0,11.898999686,195700
1780,71.0,11.961435245,196800
1790,64.0,12.021127831,197900
1800,74.0,12.089423115,199000
1810,73.0,12.148737819,200100
1820,73.0,12.20784221,201200
1830,74.0,12.270477824,202300
1840,73.0,12.331218218,203400
1850,72.0,12.392199362,204500
1860,72.0,12.449644495,205600
1870,81.0,12.517697319,206700
1880,63.0,12.585837004,207800
1890,81.0,12.650705366,208900
1900,77.0,12.729706829,210000
1910,74.0,12.788756504,211100
1920,74.0,12.850853851,212200
1930,64.0,12.910078958,213300
1940,70.0,12.987617457,214400
1950,74.0,13.068224488,215500
1960,74.0,13.144800672,216600
1970,74.0,13.207408928,217700
1980,74.0,13.268417772,218800
1990,74.0,13.327811131,219900
2000,73.0,13.392364193,221000
2010,64.0,13.455426933,222100
2020,74.0,13.515904349,223200
2030,63.0,13.57530865,224300
2040,74.0,13.637321529,225400
2050,73.0,13.69504879,226500
2060,63.0,13.758487017,227600
2070,62.0,13.83107168,228700
2080,66.0,13.889023618,229800
2090,74.0,13.956122334,230900
2100,75.0,14.020503725,232000
2110,74.0,14.080277359,233100
2120,74.0,14.143604444,234200
2130,74.0,14.204601318,235300
2140,74.0,14.269297667,236400
2150,74.0,14.328951268,237500
2160,73.0,14.395589345,238600
2170,74.0,14.476117722,239700
2180,75.0,14.537451099,240800
2190,76.0,14.606271996,241900
2200,74.0,14.66577889,243000
2210,76.0,14.724761196,244100
2220,76.0,14.785744733,245200
2230,78.0,14.858446693,246300
