iterations,fitness,time,fevals
0,25.0,0.089531526,1000
10,33.0,0.183855818,2100
20,34.0,0.276392954,3200
30,36.0,0.345374921,4300
40,42.0,0.412087207,5400
50,43.0,0.485531593,6500
60,43.0,0.551166661,7600
70,46.0,0.620447172,8700
80,47.0,0.692260342,9800
90,48.0,0.761235128,10900
100,49.0,0.834040365,12000
110,53.0,0.913006605,13100
120,48.0,0.98749025,14200
130,50.0,1.07429898,15300
140,49.0,1.153005662,16400
150,54.0,1.218087758,17500
160,54.0,1.287402124,18600
170,54.0,1.355752465,19700
180,53.0,1.433544366,20800
190,55.0,1.500592129,21900
200,61.0,1.568353249,23000
210,61.0,1.633151164,24100
220,60.0,1.69764267,25200
230,61.0,1.78407044,26300
240,60.0,1.851575763,27400
250,61.0,1.934111527,28500
260,66.0,2.003674166,29600
270,64.0,2.069073272,30700
280,65.0,2.148659853,31800
290,61.0,2.212976953,32900
300,61.0,2.273588081,34000
310,60.0,2.341903199,35100
320,63.0,2.409155804,36200
330,60.0,2.474228666,37300
340,63.0,2.536166311,38400
350,65.0,2.602119415,39500
360,61.0,2.669924992,40600
370,60.0,2.736895811,41700
380,60.0,2.799617261,42800
390,62.0,2.883320866,43900
400,61.0,2.962257355,45000
410,63.0,3.026967726,46100
420,61.0,3.089663528,47200
430,61.0,3.151031786,48300
440,61.0,3.223581226,49400
450,61.0,3.306957563,50500
460,64.0,3.369701924,51600
470,67.0,3.42868252,52700
480,67.0,3.49262208,53800
490,67.0,3.552166933,54900
500,67.0,3.612374189,56000
510,65.0,3.685583639,57100
520,67.0,3.765815867,58200
530,64.0,3.827169763,59300
540,65.0,3.888819808,60400
550,67.0,3.952463562,61500
560,67.0,4.009182342,62600
570,65.0,4.068129766,63700
580,66.0,4.149125964,64800
590,66.0,4.220694281,65900
600,67.0,4.284416005,67000
610,65.0,4.346546865,68100
620,65.0,4.405842077,69200
630,65.0,4.466209378,70300
640,68.0,4.538912706,71400
650,65.0,4.63215636,72500
660,69.0,4.694365532,73600
670,65.0,4.757428613,74700
680,68.0,4.818242189,75800
690,66.0,4.88247619,76900
700,68.0,4.945683926,78000
710,66.0,5.008646125,79100
720,65.0,5.070087565,80200
730,67.0,5.131615184,81300
740,68.0,5.198320289,82400
750,65.0,5.259898519,83500
760,65.0,5.333272116,84600
770,66.0,5.392074201,85700
780,68.0,5.451483632,86800
790,68.0,5.510407802,87900
800,69.0,5.589924278,89000
810,68.0,5.651322288,90100
820,66.0,5.715666063,91200
830,65.0,5.773462403,92300
840,68.0,5.832659468,93400
850,66.0,5.892863305,94500
860,65.0,5.962919413,95600
870,69.0,6.024214147,96700
880,66.0,6.085934296,97800
890,68.0,6.145980825,98900
900,66.0,6.206542708,100000
910,68.0,6.265997622,101100
920,68.0,6.331724339,102200
930,68.0,6.388282049,103300
940,68.0,6.467045841,104400
950,65.0,6.525622224,105500
960,69.0,6.582984599,106600
970,69.0,6.647849541,107700
980,66.0,6.72690743,108800
990,70.0,6.804816628,109900
1000,68.0,6.882684448,111000
1010,69.0,6.947013518,112100
1020,68.0,7.008935432,113200
1030,66.0,7.082231402,114300
1040,65.0,7.139066111,115400
1050,68.0,7.214547294,116500
1060,68.0,7.283491987,117600
1070,66.0,7.34634749,118700
1080,68.0,7.404378424,119800
1090,68.0,7.466782521,120900
1100,66.0,7.527034576,122000
1110,66.0,7.588608703,123100
1120,66.0,7.654475629,124200
1130,71.0,7.721836982,125300
1140,66.0,7.786406801,126400
1150,68.0,7.868970266,127500
1160,69.0,7.957599665,128600
1170,70.0,8.01825867,129700
1180,66.0,8.079001116,130800
1190,69.0,8.138429698,131900
1200,68.0,8.197441414,133000
1210,68.0,8.260334192,134100
1220,68.0,8.323855519,135200
1230,66.0,8.385415283,136300
1240,70.0,8.449852416,137400
1250,68.0,8.506933347,138500
1260,69.0,8.568357347,139600
1270,65.0,8.633799542,140700
1280,66.0,8.692991136,141800
1290,66.0,8.751781595,142900
1300,69.0,8.812422817,144000
1310,68.0,8.871360325,145100
1320,66.0,8.946842876,146200
1330,68.0,9.005130291,147300
1340,69.0,9.063004259,148400
1350,66.0,9.128440298,149500
1360,69.0,9.189612263,150600
1370,68.0,9.248854127,151700
1380,65.0,9.318542612,152800
1390,66.0,9.376826607,153900
1400,66.0,9.433327207,155000
1410,68.0,9.509902365,156100
1420,68.0,9.588741732,157200
1430,66.0,9.648946253,158300
1440,65.0,9.731865713,159400
1450,66.0,9.795377806,160500
1460,66.0,9.851897215,161600
1470,66.0,9.907543222,162700
1480,65.0,9.966447216,163800
1490,68.0,10.024307163,164900
1500,68.0,10.08205084,166000
1510,69.0,10.143312744,167100
1520,68.0,10.229571238,168200
1530,68.0,10.30430726,169300
