iterations,fitness,time,fevals
0,16.0,1.77820000005e-05,11
10,16.0,4.13780000006e-05,21
20,16.0,9.54100000001e-05,31
30,16.0,0.000130633000001,41
40,16.0,0.000158333,51
50,16.0,0.000195265999999,61
60,16.0,0.000255110999998,71
70,16.0,0.000282810999996,81
80,16.0,0.000310852999995,91
90,16.0,0.000350521999996,101
100,16.0,0.000376853999995,111
110,16.0,0.000404895999996,121
120,16.0,0.000423019999994,131
130,16.0,0.000476025999996,141
140,16.0,0.000523901999996,151
150,16.0,0.000550575999997,161
160,16.0,0.000577591999996,171
170,16.0,0.000607685999995,181
180,16.0,0.000638462999996,191
190,16.0,0.000663084999996,201
200,16.0,0.000687023999994,211
210,16.0,0.000717801999993,221
220,16.0,0.000746869999993,231
230,16.0,0.000768755999992,241
240,16.0,0.000793035999992,251
250,16.0,0.000815947999991,261
260,18.0,0.000853906999991,271
270,18.0,0.00089460199999,281
280,20.0,0.000934612999989,291
290,20.0,0.000973597999989,301
300,20.0,0.00101292499999,311
310,20.0,0.00105567199999,321
320,21.0,0.00109568299999,331
330,22.0,0.00112235699999,341
340,22.0,0.00114629499999,351
350,22.0,0.00117125899999,361
360,24.0,0.00119656499999,371
370,24.0,0.00122289699999,381
380,25.0,0.00124751899999,391
390,25.0,0.00127248299999,401
400,25.0,0.00129744699999,411
410,25.0,0.00132548899999,421
420,25.0,0.00135182099999,431
430,25.0,0.00137610099999,441
440,25.0,0.00139935599999,451
450,25.0,0.00142876599999,461
460,25.0,0.00145680799999,471
470,25.0,0.00148040399999,481
480,25.0,0.00150639399999,491
490,25.0,0.00153443599999,501
500,25.0,0.00156110999999,511
510,25.0,0.00158641599999,521
520,25.0,0.00161069599999,531
530,25.0,0.00163189799999,541
540,25.0,0.00165549399999,551
550,25.0,0.00168353599999,561
560,25.0,0.00170952599999,571
570,25.0,0.00173551599999,581
580,25.0,0.00176116399999,591
590,25.0,0.00179296799999,601
600,25.0,0.00184631599999,611
610,25.0,0.00187982899999,621
620,25.0,0.00191026499999,631
630,25.0,0.00193864799999,641
640,25.0,0.00196600599999,651
650,25.0,0.00199917799999,661
660,25.0,0.00202687799999,671
670,25.0,0.00205662999999,681
680,26.0,0.00208535499999,691
690,28.0,0.00211339699999,701
700,30.0,0.00214041299999,711
710,30.0,0.002171191,721
720,31.0,0.002198891,731
730,31.0,0.002226249,741
740,31.0,0.002255317,751
750,31.0,0.002284727,761
760,31.0,0.002314478,771
770,31.0,0.002344913,781
780,31.0,0.002371245,791
790,31.0,0.002402365,801
800,31.0,0.002433826,811
810,31.0,0.002464604,821
820,31.0,0.002492988,831
830,31.0,0.002524791,841
840,31.0,0.002553175,851
850,31.0,0.002582927,861
860,31.0,0.002611994,871
870,31.0,0.002645507,881
880,31.0,0.002670813,891
890,31.0,0.002701249,901
900,31.0,0.002738182,911
910,31.0,0.002767934,921
920,31.0,0.00279495,931
930,31.0,0.002826754,941
940,31.0,0.002856506,951
950,31.0,0.002887625,961
960,31.0,0.002917719,971
970,32.0,0.00294747,981
980,32.0,0.002973461,991
990,32.0,0.003059297,1001
1000,32.0,0.003104779,1011
1010,32.0,0.003141028,1021
1020,32.0,0.003172832,1031
1030,32.0,0.003202584,1041
1040,32.0,0.003234388,1051
1050,32.0,0.00326243,1061
1060,32.0,0.003292182,1071
1070,32.0,0.003322275,1081
1080,32.0,0.003352369,1091
1090,32.0,0.003384173,1101
1100,32.0,0.003411531,1111
1110,32.0,0.003454962,1121
1120,32.0,0.003485398,1131
1130,33.0,0.003519254,1141
1140,33.0,0.003546612,1151
1150,33.0,0.00357226,1161
1160,33.0,0.003602354,1171
1170,33.0,0.003635868,1181
1180,33.0,0.003666303,1191
1190,33.0,0.003697081,1201
1200,33.0,0.003726833,1211
1210,33.0,0.003760004,1221
1220,33.0,0.003794543,1231
1230,33.0,0.003849601,1241
1240,33.0,0.003883457,1251
1250,33.0,0.003915261,1261
1260,33.0,0.003943986,1271
1270,33.0,0.003977842,1281
1280,33.0,0.0040052,1291
1290,33.0,0.004034952,1301
1300,33.0,0.004056496,1311
1310,33.0,0.004083854,1321
1320,33.0,0.004116342,1331
1330,33.0,0.004146093,1341
1340,33.0,0.004178239,1351
1350,33.0,0.004203545,1361
1360,33.0,0.004234323,1371
1370,33.0,0.004262023,1381
1380,33.0,0.004292117,1391
1390,33.0,0.004320501,1401
1400,33.0,0.004350937,1411
1410,33.0,0.004380688,1421
1420,33.0,0.00441215,1431
1430,33.0,0.004442927,1441
1440,33.0,0.004469943,1451
1450,33.0,0.004504482,1461
1460,33.0,0.004538338,1471
1470,33.0,0.004568432,1481
1480,33.0,0.004631013,1491
1490,33.0,0.004697356,1501
1500,33.0,0.004732238,1511
1510,33.0,0.004761648,1521
1520,33.0,0.004786954,1531
1530,33.0,0.004815338,1541
1540,33.0,0.004842012,1551
1550,33.0,0.004877577,1561
1560,33.0,0.004901516,1571
1570,33.0,0.004930584,1581
1580,33.0,0.004956232,1591
1590,33.0,0.00498359,1601
1600,33.0,0.005018471,1611
1610,33.0,0.005045829,1621
1620,33.0,0.005071819,1631
1630,33.0,0.005104307,1641
1640,33.0,0.005131664,1651
1650,33.0,0.005157654,1661
1660,33.0,0.005190142,1671
1670,33.0,0.005218868,1681
1680,33.0,0.005246226,1691
1690,33.0,0.005273242,1701
1700,33.0,0.005309492,1711
1710,33.0,0.005342664,1721
1720,33.0,0.005402167,1731
1730,33.0,0.005454489,1741
1740,33.0,0.005481163,1751
1750,33.0,0.005508863,1761
1760,33.0,0.005550926,1771
1770,33.0,0.005595041,1781
1780,33.0,0.005645653,1791
1790,33.0,0.00569182,1801
1800,33.0,0.005739696,1811
1810,33.0,0.005782442,1821
1820,33.0,0.005824847,1831
1830,33.0,0.00587067100001,1841
1840,33.0,0.00591341700001,1851
1850,33.0,0.00596026700001,1861
1860,33.0,0.00598865100001,1871
1870,33.0,0.00601532500001,1881
1880,33.0,0.00604302500001,1891
1890,33.0,0.00610218700001,1901
1900,33.0,0.00615074700001,1911
1910,33.0,0.00617742100001,1921
1920,33.0,0.00620375300001,1931
1930,33.0,0.00623042700001,1941
1940,33.0,0.00625812700001,1951
1950,34.0,0.00628343300001,1961
1960,34.0,0.00630976500001,1971
1970,36.0,0.00633917400001,1981
1980,36.0,0.00636345400001,1991
1990,36.0,0.00639012800001,2001
2000,36.0,0.00641577600001,2011
2010,37.0,0.00644210800001,2021
2020,37.0,0.00646980800001,2031
2030,37.0,0.00650024400001,2041
2040,37.0,0.00652760200001,2051
2050,37.0,0.00655496000001,2061
2060,37.0,0.00658095000001,2071
2070,38.0,0.00660762400001,2081
2080,38.0,0.00663429800001,2091
2090,38.0,0.00666541800001,2101
2100,38.0,0.00669175000001,2111
2110,38.0,0.00671568800001,2121
2120,38.0,0.00674441400001,2131
2130,38.0,0.00676869400001,2141
2140,38.0,0.00681930600001,2151
2150,38.0,0.00685179300001,2161
2160,38.0,0.00689830200001,2171
2170,38.0,0.00701046900001,2181
2180,38.0,0.00704090400001,2191
2190,38.0,0.00706552600001,2201
2200,38.0,0.00709151600001,2211
2210,38.0,0.00710758900001,2221
2220,38.0,0.00716025300001,2231
2230,38.0,0.00720539300001,2241
2240,38.0,0.00724848200001,2251
2250,38.0,0.00728746700001,2261
2260,38.0,0.00733705400001,2271
2270,38.0,0.00738287900001,2281
2280,38.0,0.00742323200001,2291
2290,38.0,0.00749607300001,2301
2300,38.0,0.00753745100002,2311
2310,38.0,0.00757746200001,2321
2320,38.0,0.00760789700001,2331
2330,38.0,0.00765474800001,2341
2340,38.0,0.00769817900001,2351
2350,38.0,0.00772690500001,2361
2360,38.0,0.00777409700001,2371
2370,38.0,0.00781581800001,2381
2380,38.0,0.00785788100001,2391
2390,38.0,0.00796594400001,2401
2400,38.0,0.00800869000001,2411
2410,39.0,0.00804972700001,2421
2420,40.0,0.00809076300001,2431
2430,40.0,0.00813624500001,2441
2440,40.0,0.00822789400001,2451
2450,41.0,0.00826858900001,2461
2460,41.0,0.00830689000001,2471
2470,44.0,0.00834826900001,2481
2480,44.0,0.00838725400001,2491
2490,47.0,0.00842794900001,2501
2500,47.0,0.00845393900001,2511
2510,47.0,0.00847719400001,2521
2520,48.0,0.00850250000001,2531
2530,48.0,0.00854764000001,2541
2540,48.0,0.00857705000001,2551
2550,48.0,0.00860235600001,2561
2560,48.0,0.00863142400001,2571
2570,48.0,0.00865604600001,2581
2580,48.0,0.00868135200001,2591
2590,48.0,0.00870768300001,2601
2600,48.0,0.00873640800001,2611
2610,48.0,0.00876410700001,2621
2620,48.0,0.00878736200001,2631
2630,48.0,0.00881301000001,2641
2640,48.0,0.00883694800001,2651
2650,48.0,0.00886396400001,2661
2660,48.0,0.00888790300001,2671
2670,48.0,0.00891628700001,2681
2680,48.0,0.00894090900001,2691
2690,48.0,0.00898468200001,2701
2700,48.0,0.00901238200001,2711
2710,48.0,0.00903837200002,2721
2720,49.0,0.00906265200001,2731
2730,49.0,0.00908488100002,2741
2740,49.0,0.00911052900002,2751
2750,49.0,0.00913891300002,2761
2760,49.0,0.00916422000001,2771
2770,49.0,0.00918781600001,2781
2780,49.0,0.00920936000001,2791
2790,49.0,0.00923603400001,2801
2800,49.0,0.00925997200001,2811
2810,49.0,0.00928630400001,2821
2820,49.0,0.00931332000001,2831
2830,49.0,0.00934067800002,2841
2840,49.0,0.00936974600002,2851
2850,50.0,0.00939505200002,2861
2860,50.0,0.00941693800002,2871
2870,50.0,0.00944156000002,2881
2880,50.0,0.00947165300002,2891
2890,50.0,0.00950003700002,2901
2900,50.0,0.00952876300002,2911
2910,50.0,0.00955475300002,2921
2920,50.0,0.00957903300002,2931
2930,50.0,0.00960878500002,2941
2940,50.0,0.00963819500002,2951
2950,50.0,0.00966794700002,2961
2960,50.0,0.00970966800002,2971
2970,51.0,0.00975446600001,2981
2980,51.0,0.00979516100001,2991
2990,51.0,0.00983688200001,3001
3000,52.0,0.00987791900001,3011
3010,52.0,0.00990117300001,3021
3020,52.0,0.00992613700001,3031
3030,52.0,0.00995178500001,3041
3040,53.0,0.00997709100001,3051
3050,53.0,0.010000003,3061
3060,53.0,0.010028386,3071
3070,53.0,0.010055401,3081
3080,53.0,0.010078998,3091
3090,53.0,0.010107039,3101
3100,53.0,0.010129609,3111
3110,53.0,0.010150812,3121
3120,53.0,0.010175092,3131
3130,53.0,0.010203134,3141
3140,53.0,0.010226388,3151
3150,53.0,0.01025272,3161
3160,53.0,0.010280762,3171
3170,53.0,0.010305726,3181
3180,54.0,0.010329664,3191
3190,54.0,0.010354286,3201
3200,54.0,0.010376856,3211
3210,54.0,0.010400794,3221
3220,54.0,0.010428152,3231
3230,56.0,0.01045209,3241
3240,56.0,0.010473635,3251
3250,57.0,0.010500309,3261
3260,65.0,0.010524589,3271
3270,65.0,0.010547843,3281
3280,65.0,0.010572807,3291
3290,65.0,0.010594693,3301
3300,65.0,0.010621025,3311
3310,65.0,0.010646673,3321
3320,65.0,0.01067027,3331
3330,65.0,0.010692156,3341
3340,65.0,0.010717462,3351
3350,65.0,0.010742084,3361
3360,65.0,0.01076397,3371
3370,65.0,0.010787566,3381
3380,65.0,0.01081082,3391
3390,65.0,0.010838178,3401
3400,65.0,0.01091649,3411
3410,65.0,0.010980781,3421
3420,65.0,0.011024211,3431
3430,65.0,0.011068668,3441
3440,65.0,0.01109671,3451
3450,65.0,0.011120649,3461
3460,65.0,0.011144588,3471
3470,65.0,0.01117263,3481
3480,65.0,0.011197594,3491
3490,65.0,0.011222558,3501
3500,65.0,0.011247181,3511
3510,65.0,0.011268041,3521
3520,65.0,0.011291295,3531
3530,65.0,0.011317627,3541
3540,65.0,0.011342249,3551
3550,65.0,0.011369265,3561
3560,65.0,0.011393203,3571
3570,65.0,0.011417483,3581
3580,65.0,0.011442447,3591
3590,65.0,0.011466043,3601
3600,65.0,0.011491007,3611
3610,65.0,0.011515287,3621
3620,65.0,0.01153478,3631
3630,65.0,0.011581288,3641
3640,65.0,0.011618221,3651
3650,65.0,0.011645921,3661
3660,65.0,0.011686958,3671
3670,65.0,0.011714657,3681
3680,65.0,0.011742699,3691
3690,65.0,0.011768347,3701
3700,65.0,0.011793653,3711
3710,65.0,0.011836742,3721
3720,65.0,0.011864442,3731
3730,66.0,0.011908556,3741
3740,66.0,0.011949935,3751
3750,66.0,0.01198721,3761
3760,67.0,0.012023801,3771
3770,69.0,0.012068941,3781
3780,69.0,0.012102797,3791
3790,70.0,0.012140757,3801
3800,70.0,0.0121794,3811
3810,70.0,0.012218385,3821
3820,71.0,0.012257028,3831
3830,71.0,0.012293961,3841
3840,71.0,0.012331579,3851
3850,71.0,0.012368855,3861
3860,71.0,0.012408524,3871
3870,72.0,0.012449561,3881
3880,72.0,0.012489914,3891
3890,72.0,0.012526847,3901
3900,72.0,0.012564122,3911
3910,72.0,0.012600371,3921
3920,72.0,0.012640724,3931
3930,73.0,0.012681077,3941
3940,73.0,0.012720746,3951
3950,73.0,0.012767596,3961
3960,73.0,0.012806923,3971
3970,73.0,0.012843172,3981
3980,73.0,0.012879421,3991
3990,73.0,0.012907463,4001
4000,73.0,0.012949526,4011
4010,73.0,0.012987143,4021
4020,73.0,0.01302647,4031
4030,73.0,0.013066823,4041
4040,75.0,0.013112989,4051
4050,75.0,0.013149239,4061
4060,75.0,0.01318925,4071
4070,75.0,0.013228919,4081
4080,75.0,0.013266878,4091
4090,75.0,0.013304495,4101
4100,75.0,0.013342112,4111
4110,75.0,0.013379387,4121
4120,75.0,0.013421108,4131
4130,75.0,0.013458725,4141
4140,75.0,0.013495658,4151
4150,75.0,0.01353396,4161
4160,75.0,0.013554478,4171
4170,75.0,0.013578758,4181
4180,75.0,0.013602354,4191
4190,75.0,0.01362595,4201
4200,75.0,0.013654333,4211
4210,75.0,0.013682375,4221
4220,75.0,0.013706655,4231
4230,75.0,0.01373162,4241
4240,75.0,0.013755558,4251
4250,75.0,0.013777444,4261
4260,75.0,0.0138773,4271
4270,76.0,0.013902948,4281
4280,79.0,0.013925177,4291
4290,79.0,0.013943643,4301
4300,79.0,0.013959374,4311
4310,79.0,0.013974762,4321
4320,79.0,0.013987415,4331
4330,79.0,0.014007591,4341
4340,79.0,0.014023664,4351
4350,79.0,0.014057177,4361
4360,79.0,0.014086245,4371
4370,79.0,0.014116339,4381
4380,79.0,0.01415464,4391
4390,79.0,0.014195677,4401
4400,79.0,0.014224744,4411
4410,79.0,0.01425347,4421
4420,79.0,0.014285274,4431
4430,79.0,0.014315026,4441
4440,79.0,0.01434512,4451
4450,79.0,0.014376924,4461
4460,79.0,0.014406676,4471
4470,79.0,0.014446686,4481
4480,79.0,0.01447507,4491
4490,79.0,0.014503112,4501
4500,79.0,0.014536283,4511
4510,79.0,0.014565009,4521
4520,79.0,0.014594076,4531
4530,79.0,0.01463648,4541
4540,79.0,0.014666231,4551
4550,79.0,0.014707609,4561
4560,79.0,0.014737703,4571
4570,79.0,0.014767454,4581
4580,79.0,0.014799941,4591
4590,79.0,0.014830034,4601
4600,79.0,0.014862521,4611
4610,79.0,0.014895692,4621
4620,79.0,0.014927838,4631
4630,79.0,0.014962377,4641
4640,79.0,0.0149976,4651
4650,79.0,0.015026325,4661
4660,79.0,0.015066678,4671
4670,79.0,0.015103269,4681
4680,79.0,0.015139518,4691
4690,79.0,0.015172348,4701
4700,79.0,0.015203125,4711
4710,79.0,0.015232877,4721
4720,79.0,0.015259551,4731
4730,79.0,0.015281096,4741
4740,79.0,0.015309138,4751
4750,79.0,0.015343335,4761
4760,79.0,0.015371719,4771
4770,79.0,0.015410362,4781
4780,79.0,0.015439429,4791
4790,79.0,0.015457895,4801
4800,79.0,0.015473283,4811
4810,79.0,0.015489355,4821
4820,79.0,0.015514661,4831
4830,79.0,0.015553304,4841
4840,79.0,0.015592973,4851
4850,79.0,0.015621015,4861
4860,79.0,0.015648373,4871
4870,79.0,0.01566855,4881
4880,80.0,0.015693172,4891
4890,81.0,0.015716084,4901
4900,81.0,0.015735918,4911
4910,81.0,0.015758146,4921
4920,81.0,0.015797132,4931
4930,81.0,0.015833382,4941
4940,81.0,0.015869632,4951
4950,82.0,0.015906223,4961
4960,82.0,0.01594384,4971
4970,82.0,0.015980432,4981
4980,82.0,0.016001292,4991
4990,82.0,0.016023178,5001
5000,82.0,0.016047116,5011
