iterations,fitness,time,fevals
0,25.0,0.088091474,1000
10,24.0,0.171183631,2100
20,26.0,0.238038178,3200
30,27.0,0.302179846,4300
40,30.0,0.369063461,5400
50,31.0,0.434337405,6500
60,30.0,0.495190993,7600
70,31.0,0.557254484,8700
80,32.0,0.616458389,9800
90,28.0,0.681309311,10900
100,31.0,0.761118517,12000
110,30.0,0.832595185,13100
120,31.0,0.89700325,14200
130,32.0,0.951883578,15300
140,29.0,1.016936264,16400
150,29.0,1.072393844,17500
160,29.0,1.135653903,18600
170,29.0,1.195348541,19700
180,29.0,1.25676023,20800
190,29.0,1.317756763,21900
200,32.0,1.376529439,23000
210,30.0,1.440419414,24100
220,32.0,1.506728855,25200
230,30.0,1.573507825,26300
240,29.0,1.634721169,27400
250,31.0,1.6909393,28500
260,30.0,1.772886528,29600
270,31.0,1.837876633,30700
280,31.0,1.895582692,31800
290,31.0,1.95643115,32900
300,33.0,2.017359288,34000
310,30.0,2.080562921,35100
320,31.0,2.136277324,36200
330,29.0,2.194200195,37300
340,30.0,2.25089914,38400
350,30.0,2.320647813,39500
360,31.0,2.38039956,40600
370,32.0,2.436763713,41700
380,32.0,2.499302548,42800
390,31.0,2.555514864,43900
400,30.0,2.616132832,45000
410,32.0,2.675705043,46100
420,30.0,2.735106267,47200
430,31.0,2.809314622,48300
440,30.0,2.886774466,49400
450,31.0,2.963988432,50500
460,34.0,3.024423786,51600
470,34.0,3.084178953,52700
480,32.0,3.145343736,53800
490,30.0,3.201935302,54900
500,32.0,3.26806931,56000
510,30.0,3.345711426,57100
520,31.0,3.406489095,58200
530,32.0,3.46787582,59300
540,32.0,3.539253999,60400
550,33.0,3.611499767,61500
560,33.0,3.671266903,62600
570,33.0,3.733880973,63700
580,35.0,3.797967925,64800
590,34.0,3.859806398,65900
600,32.0,3.91986729,67000
610,33.0,3.975355306,68100
620,34.0,4.031777937,69200
630,35.0,4.091425382,70300
640,35.0,4.147766281,71400
650,33.0,4.202366532,72500
660,33.0,4.255855026,73600
670,34.0,4.323447553,74700
680,37.0,4.404061765,75800
690,36.0,4.480117122,76900
700,36.0,4.539615467,78000
710,37.0,4.59931968,79100
720,35.0,4.656390009,80200
730,34.0,4.716148254,81300
740,35.0,4.775861017,82400
750,35.0,4.838224762,83500
760,34.0,4.895892177,84600
770,35.0,4.953260024,85700
780,36.0,5.012729643,86800
790,34.0,5.066632951,87900
800,37.0,5.121504388,89000
810,35.0,5.175232264,90100
820,34.0,5.235880667,91200
830,34.0,5.292979039,92300
840,35.0,5.346400164,93400
850,33.0,5.403842219,94500
860,34.0,5.467650804,95600
870,34.0,5.532166591,96700
880,35.0,5.592175844,97800
890,39.0,5.648106032,98900
900,35.0,5.706201257,100000
910,34.0,5.767054844,101100
920,35.0,5.8282805,102200
930,37.0,5.88228127,103300
940,34.0,5.937635574,104400
950,35.0,5.99307503,105500
960,36.0,6.055712354,106600
970,34.0,6.115150853,107700
980,36.0,6.173383552,108800
990,36.0,6.231308816,109900
1000,35.0,6.298500207,111000
1010,35.0,6.3670742,112100
1020,36.0,6.425877995,113200
1030,35.0,6.488718451,114300
1040,38.0,6.548225003,115400
1050,38.0,6.618405589,116500
1060,35.0,6.67732121,117600
1070,35.0,6.73502043,118700
1080,38.0,6.79913303,119800
1090,35.0,6.862303833,120900
1100,37.0,6.925015365,122000
1110,36.0,7.005483555,123100
1120,35.0,7.061877117,124200
1130,35.0,7.120610808,125300
1140,37.0,7.181464054,126400
1150,36.0,7.2405192,127500
1160,38.0,7.301214796,128600
1170,36.0,7.354941988,129700
1180,37.0,7.415414616,130800
1190,37.0,7.472866931,131900
1200,37.0,7.529544674,133000
1210,36.0,7.586958688,134100
1220,37.0,7.663073549,135200
1230,36.0,7.744280744,136300
1240,36.0,7.801601399,137400
1250,35.0,7.86876509,138500
1260,35.0,7.942734406,139600
