iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.199250423416,0.191652563022,0.187535928817,0.510302197802,0.524725274725,0.534615384615,0.032751875
10,0.198465147929,0.191946641656,0.188727624248,0.51510989011,0.519230769231,0.541025641026,0.36275267
20,0.199084672499,0.192738715681,0.188561659274,0.508241758242,0.521978021978,0.530769230769,0.725566212
30,0.199727924817,0.191734976136,0.187976693216,0.507554945055,0.532967032967,0.537179487179,1.052807962
40,0.20031876798,0.190537345576,0.188741727076,0.507554945055,0.532967032967,0.529487179487,1.393432521
50,0.200925913415,0.190594334775,0.187781909777,0.506868131868,0.53021978022,0.537179487179,1.731941289
60,0.201006926577,0.190581989414,0.18703655092,0.504120879121,0.527472527473,0.542307692308,2.084105079
70,0.200626875162,0.191260047457,0.187051689086,0.510302197802,0.53021978022,0.537179487179,2.454383916
80,0.200662040444,0.190973302951,0.186303448417,0.510989010989,0.53021978022,0.55,2.792660826
90,0.199021269602,0.190640015838,0.185641700985,0.51717032967,0.516483516484,0.542307692308,3.149919686
100,0.19868650264,0.190274457528,0.184769127235,0.519230769231,0.521978021978,0.547435897436,3.494465322
110,0.197413123998,0.189774544726,0.184476040848,0.519917582418,0.527472527473,0.54358974359,3.827247736
120,0.19667900195,0.188745114235,0.184413772052,0.518543956044,0.527472527473,0.541025641026,4.166369319
130,0.196149136556,0.188812481343,0.184772235044,0.521291208791,0.53021978022,0.538461538462,4.514453357
140,0.195774106698,0.188313663957,0.184694589081,0.524038461538,0.521978021978,0.539743589744,4.885088184
150,0.194448222963,0.187093922753,0.183466035129,0.521291208791,0.532967032967,0.539743589744,5.235103349
160,0.193529261286,0.185427897329,0.182268318077,0.522664835165,0.535714285714,0.538461538462,5.56883474
170,0.192766020891,0.185258864999,0.18088673309,0.525412087912,0.538461538462,0.547435897436,5.899772546
180,0.192824033132,0.185253211764,0.180893330693,0.524725274725,0.538461538462,0.55,6.233086729
190,0.19267033939,0.184921376205,0.180837186579,0.523351648352,0.546703296703,0.546153846154,6.584044034
200,0.190660011882,0.184043302017,0.179840033381,0.528846153846,0.552197802198,0.546153846154,6.951429084
210,0.188225982169,0.17787364453,0.183287243322,0.536401098901,0.549450549451,0.542307692308,7.300412858
220,0.186952806978,0.17719805943,0.181634246153,0.539835164835,0.552197802198,0.55,7.6440591
230,0.186619522524,0.17674933686,0.181000211863,0.538461538462,0.554945054945,0.55641025641,7.972413293
240,0.186124961015,0.176244804796,0.181099228458,0.541208791209,0.557692307692,0.552564102564,8.314206036
250,0.183813149631,0.173857438061,0.179313278057,0.54532967033,0.56043956044,0.553846153846,8.681327086
260,0.183612796381,0.173805024478,0.179068648138,0.548076923077,0.557692307692,0.551282051282,9.008560971
270,0.182945073762,0.173755961197,0.178874770623,0.546016483516,0.554945054945,0.555128205128,9.335243934
280,0.180477378112,0.172330309953,0.177009297363,0.551510989011,0.565934065934,0.548717948718,9.659293357
290,0.180228900067,0.172013549817,0.176910825947,0.550824175824,0.574175824176,0.54358974359,9.9955109
300,0.179693650203,0.171851772909,0.176920383044,0.549450549451,0.571428571429,0.546153846154,10.338755324
310,0.177138225257,0.169842354233,0.173421157811,0.554945054945,0.565934065934,0.555128205128,10.683194262
320,0.176974702183,0.170327933171,0.173363668217,0.558379120879,0.557692307692,0.555128205128,11.010416177
330,0.176760536185,0.170337528925,0.173170006894,0.557692307692,0.565934065934,0.551282051282,11.352862775
340,0.175919553883,0.169579713668,0.172117469713,0.563873626374,0.568681318681,0.555128205128,11.687273669
350,0.175480648974,0.16913314899,0.171730292997,0.565934065934,0.568681318681,0.55641025641,12.032844882
360,0.175240038619,0.168585907133,0.171666402033,0.5625,0.568681318681,0.55641025641,12.375036369
370,0.175234873464,0.168692741794,0.171664062245,0.5625,0.568681318681,0.55641025641,12.73583979
380,0.17477375361,0.167847990058,0.171432754154,0.561126373626,0.568681318681,0.555128205128,13.072122993
390,0.174455218853,0.167766529828,0.170976227817,0.5625,0.552197802198,0.558974358974,13.408481429
400,0.173024252149,0.167724251151,0.16944669696,0.563873626374,0.56043956044,0.565384615385,13.728282167
410,0.170435231831,0.166215634616,0.167787808463,0.576236263736,0.565934065934,0.561538461538,14.067720076
420,0.169980884236,0.165810586484,0.167036745531,0.57760989011,0.563186813187,0.562820512821,14.391559526
430,0.169511682044,0.16519576147,0.16638405845,0.57967032967,0.576923076923,0.565384615385,14.729757097
440,0.169249221423,0.165771268235,0.166597071439,0.578983516484,0.568681318681,0.567948717949,15.090034216
450,0.169508673269,0.166520745592,0.167374095689,0.578296703297,0.568681318681,0.567948717949,15.444787772
460,0.168729347152,0.165448355937,0.166846784176,0.576923076923,0.571428571429,0.566666666667,15.802015169
470,0.167923247116,0.164621029852,0.165960248052,0.585851648352,0.563186813187,0.562820512821,16.129372165
480,0.167710828801,0.163408404447,0.165747683455,0.589285714286,0.563186813187,0.561538461538,16.466673423
490,0.166525500803,0.162571908855,0.163677135668,0.591346153846,0.568681318681,0.565384615385,16.811088082
500,0.165900802728,0.161838070571,0.162186372234,0.591346153846,0.582417582418,0.578205128205,17.147139081
510,0.164755862108,0.161813238014,0.161256415133,0.594093406593,0.57967032967,0.579487179487,17.505789092
