iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.195960573467,0.171056813839,0.184224754946,0.528159340659,0.585164835165,0.55,0.914578659
10,0.194906103029,0.17745740635,0.196511134187,0.513049450549,0.56043956044,0.503846153846,8.30603355
20,0.203824280121,0.219476785343,0.206314844439,0.51510989011,0.478021978022,0.508974358974,15.644411684
30,0.188059338053,0.181479654746,0.182892297342,0.522664835165,0.53021978022,0.526923076923,23.164772302
40,0.222968171136,0.226571919962,0.221414569557,0.513049450549,0.5,0.511538461538,30.718615594
50,0.239728255812,0.246075391911,0.236801751735,0.431318681319,0.412087912088,0.433333333333,37.885339199
60,0.207021218089,0.208200215966,0.192003964536,0.513736263736,0.508241758242,0.530769230769,45.274908103
70,0.173387600269,0.174911317967,0.177977858734,0.521978021978,0.543956043956,0.517948717949,53.043650244
80,0.222917619888,0.233566470517,0.215820023137,0.495879120879,0.46978021978,0.510256410256,60.364740225
90,0.22002506222,0.218870391461,0.220710626243,0.506181318681,0.513736263736,0.507692307692,68.006375763
100,0.191223711055,0.179610890988,0.183677656878,0.525412087912,0.546703296703,0.532051282051,75.507891905
110,0.171765272288,0.1664977094,0.16262652121,0.53228021978,0.543956043956,0.560256410256,83.143824686
120,0.199800935029,0.195716850331,0.183033027674,0.499313186813,0.519230769231,0.552564102564,90.841757349
130,0.172712387927,0.183908610174,0.157270324541,0.544642857143,0.516483516484,0.59358974359,98.362274249
140,0.176686405048,0.174571370585,0.164544259284,0.531593406593,0.535714285714,0.557692307692,105.9666377
150,0.183432566528,0.18096393654,0.168218082291,0.53021978022,0.541208791209,0.565384615385,113.964339636
160,0.177506305636,0.180356321398,0.168851755202,0.522664835165,0.524725274725,0.529487179487,121.523023912
170,0.181637903501,0.194157510785,0.171307898605,0.515796703297,0.497252747253,0.538461538462,128.966816896
180,0.181294617446,0.190029372748,0.170320037187,0.508241758242,0.494505494505,0.538461538462,136.854924374
190,0.177392654385,0.18916612979,0.16963766734,0.522664835165,0.5,0.541025641026,144.531070219
200,0.184998655187,0.194219580496,0.170944684857,0.517857142857,0.486263736264,0.553846153846,152.265552721
210,0.178917423677,0.193706257766,0.166295584027,0.521291208791,0.478021978022,0.544871794872,159.5255511
220,0.183637512959,0.204536371287,0.178459798991,0.521291208791,0.480769230769,0.537179487179,167.004556803
230,0.182746811562,0.194237810897,0.170985713435,0.528159340659,0.483516483516,0.551282051282,174.729372726
240,0.190906665423,0.207355676325,0.178017994611,0.506181318681,0.489010989011,0.548717948718,182.639259844
250,0.191148565699,0.206480700418,0.178415584049,0.507554945055,0.5,0.546153846154,190.474934846
260,0.191060899883,0.206159494922,0.177849412285,0.504120879121,0.486263736264,0.542307692308,197.952597617
270,0.192802654137,0.209790818696,0.182780065591,0.517857142857,0.491758241758,0.533333333333,205.597557485
280,0.190036921381,0.203130700407,0.178986367786,0.507554945055,0.491758241758,0.534615384615,213.118654032
290,0.193157526393,0.206566343404,0.181520130293,0.514423076923,0.475274725275,0.532051282051,220.862102066
300,0.190332554425,0.205282160999,0.181986057891,0.504120879121,0.494505494505,0.532051282051,228.317547472
310,0.193999496167,0.209196660419,0.185532730045,0.500686813187,0.491758241758,0.526923076923,235.722889243
320,0.192035351574,0.205693600933,0.182500640703,0.508241758242,0.491758241758,0.528205128205,243.314989507
330,0.184331411735,0.196288995098,0.173626366544,0.521291208791,0.505494505495,0.544871794872,250.687815024
340,0.185681525479,0.197349784618,0.174987993612,0.521978021978,0.510989010989,0.538461538462,258.467176142
350,0.187008046391,0.203484572104,0.175106722233,0.510302197802,0.486263736264,0.533333333333,266.368556657
360,0.189364653042,0.206198122872,0.179679182498,0.513049450549,0.502747252747,0.537179487179,274.319274102
370,0.188228899574,0.203505463043,0.176098770024,0.518543956044,0.486263736264,0.537179487179,282.151639136
380,0.189230469441,0.205089451753,0.180425606779,0.516483516484,0.489010989011,0.530769230769,289.796069628
390,0.189820914806,0.207593344975,0.178107748292,0.510302197802,0.467032967033,0.530769230769,297.370701518
400,0.190970162769,0.206489719867,0.180503098971,0.51510989011,0.483516483516,0.541025641026,305.400000824
410,0.191704424946,0.207766099913,0.1835936038,0.507554945055,0.475274725275,0.529487179487,313.034708995
420,0.187609330924,0.200840557852,0.178164324377,0.515796703297,0.494505494505,0.524358974359,320.499750874
430,0.187960227496,0.200677502907,0.178577046013,0.511675824176,0.494505494505,0.532051282051,328.220879635
