iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.234286328015,0.23261544858,0.230830237459,0.492445054945,0.489010989011,0.487179487179,0.051473583
10,0.233765032676,0.232213103533,0.230150586081,0.493818681319,0.489010989011,0.489743589744,0.396977428
20,0.233697701059,0.231567105029,0.229904489382,0.493131868132,0.486263736264,0.49358974359,0.73041575
30,0.231897299225,0.229789584994,0.228549238751,0.494505494505,0.489010989011,0.492307692308,1.057190366
40,0.231925097348,0.229749092679,0.228861189317,0.495879120879,0.486263736264,0.484615384615,1.404053218
50,0.231518473968,0.229404724818,0.228803417111,0.497252747253,0.483516483516,0.484615384615,1.745931798
60,0.231027083784,0.228549878224,0.227842570502,0.494505494505,0.486263736264,0.489743589744,2.092146948
70,0.230086270278,0.2278512519,0.227675995899,0.497252747253,0.494505494505,0.489743589744,2.4224586
80,0.230087829104,0.227851304621,0.227415308396,0.495192307692,0.494505494505,0.488461538462,2.755884952
90,0.229804319969,0.227311746038,0.227260054824,0.49793956044,0.497252747253,0.488461538462,3.082074106
100,0.229605113037,0.226079719695,0.226985886332,0.496565934066,0.505494505495,0.488461538462,3.410913559
110,0.229316893758,0.225540672817,0.22590627408,0.496565934066,0.5,0.489743589744,3.754307767
120,0.228829893929,0.224577021291,0.225182126744,0.498626373626,0.508241758242,0.49358974359,4.087304941
130,0.228667449363,0.224082237238,0.225226251685,0.494505494505,0.505494505495,0.492307692308,4.41352898
140,0.227730239073,0.221481285518,0.224176087358,0.491758241758,0.505494505495,0.489743589744,4.743420004
150,0.227108585955,0.220511892575,0.223174702425,0.495192307692,0.505494505495,0.491025641026,5.080280114
160,0.227292409139,0.219997527166,0.223126005234,0.490384615385,0.505494505495,0.489743589744,5.419903715
170,0.221394476638,0.214903953353,0.2168552188,0.498626373626,0.519230769231,0.496153846154,5.750120298
180,0.220609630782,0.213784094507,0.21635672487,0.499313186813,0.521978021978,0.498717948718,6.083834931
190,0.219915710928,0.213684760406,0.215331875869,0.494505494505,0.524725274725,0.503846153846,6.410626302
200,0.218601404316,0.211013541583,0.213789053398,0.496565934066,0.521978021978,0.505128205128,6.753897401
210,0.219082828452,0.212586655338,0.214433275294,0.495879120879,0.524725274725,0.502564102564,7.079137579
220,0.218161773644,0.211333125388,0.213611126021,0.499313186813,0.519230769231,0.508974358974,7.418805296
230,0.217751691654,0.211684338261,0.213555000983,0.499313186813,0.521978021978,0.510256410256,7.759233564
240,0.217272104118,0.21048034827,0.212820292776,0.492445054945,0.513736263736,0.514102564103,8.112534761
250,0.216225330411,0.210605635084,0.211257312273,0.495879120879,0.508241758242,0.512820512821,8.453039972
260,0.216155556549,0.210250052751,0.211115595519,0.495879120879,0.508241758242,0.512820512821,8.781780935
270,0.214728452524,0.209500347923,0.210059053051,0.5,0.510989010989,0.512820512821,9.114377657
280,0.214440822822,0.209498338533,0.209740771015,0.498626373626,0.513736263736,0.514102564103,9.461466894
290,0.212524720742,0.206172849494,0.208666288566,0.50206043956,0.508241758242,0.511538461538,9.830497526
300,0.210352638123,0.204880929091,0.205246978367,0.512362637363,0.524725274725,0.517948717949,10.175862529
310,0.209818722121,0.205120254389,0.205277930727,0.511675824176,0.516483516484,0.520512820513,10.523363844
320,0.209689188487,0.204871680895,0.205065727376,0.513736263736,0.519230769231,0.519230769231,10.872430034
330,0.208955423379,0.204232194833,0.205501208309,0.513736263736,0.519230769231,0.516666666667,11.216175791
340,0.208114989849,0.203483721907,0.205133496794,0.51717032967,0.521978021978,0.523076923077,11.563328635
350,0.206797133643,0.201642692753,0.203370134003,0.520604395604,0.516483516484,0.519230769231,11.894690146
360,0.206271085775,0.199926577,0.202267604454,0.517857142857,0.527472527473,0.515384615385,12.223779926
370,0.205655596261,0.198954425326,0.201195704333,0.512362637363,0.521978021978,0.516666666667,12.556411187
380,0.205368049571,0.198988263036,0.201348515744,0.512362637363,0.521978021978,0.515384615385,12.91112371
390,0.204555199163,0.196621681445,0.200462641699,0.519230769231,0.535714285714,0.517948717949,13.240143385
400,0.20460064418,0.196355562151,0.200037636326,0.519230769231,0.532967032967,0.521794871795,13.57178429
410,0.203843899447,0.193861469617,0.198422655599,0.520604395604,0.535714285714,0.523076923077,13.905201406
420,0.204090489694,0.194927722761,0.199220881029,0.518543956044,0.538461538462,0.517948717949,14.234385227
430,0.20202931003,0.192234035761,0.196187295788,0.519230769231,0.538461538462,0.525641025641,14.582759259
