iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.20144246511,0.176062224403,0.190197396424,0.515796703297,0.587912087912,0.535897435897,0.554851089999
10,0.24321436221,0.239170427459,0.245336469796,0.486263736264,0.486263736264,0.483333333333,6.125516082
20,0.190293896079,0.181632467616,0.179411516357,0.517857142857,0.541208791209,0.552564102564,11.628214087
30,0.217301765298,0.217419634951,0.21945869464,0.483516483516,0.510989010989,0.485897435897,17.00238356
40,0.210729095189,0.200890467046,0.210669074377,0.521978021978,0.538461538462,0.517948717949,22.647300681
50,0.211515430179,0.201060574348,0.212429111247,0.502747252747,0.505494505495,0.489743589744,28.32029797
60,0.194663637619,0.171953016965,0.19276361797,0.539835164835,0.582417582418,0.544871794872,33.851848319
70,0.227554234425,0.217868453292,0.216213605581,0.447115384615,0.475274725275,0.479487179487,39.62810739
80,0.173818597564,0.146564841655,0.159338185584,0.543269230769,0.593406593407,0.573076923077,45.39088995
90,0.186919122571,0.174908584519,0.178338945405,0.520604395604,0.527472527473,0.533333333333,51.422525621
100,0.189199075327,0.169115978866,0.186562483807,0.533653846154,0.57967032967,0.525641025641,57.242431175
110,0.183765989775,0.17755364685,0.181432388438,0.529532967033,0.543956043956,0.526923076923,62.993969973
120,0.182828239127,0.168469542788,0.174249805979,0.53021978022,0.56043956044,0.538461538462,68.7193098
130,0.192210055462,0.180643829407,0.190565661284,0.548763736264,0.565934065934,0.542307692308,74.353211597
140,0.172727981643,0.169911846969,0.169921125366,0.527472527473,0.532967032967,0.546153846154,79.946181503
150,0.188232273678,0.195552343994,0.190369042912,0.511675824176,0.505494505495,0.503846153846,85.410893035
160,0.192213307577,0.200270382178,0.195448157602,0.512362637363,0.494505494505,0.489743589744,91.025361818
170,0.171645194808,0.155435725015,0.167267613623,0.54739010989,0.596153846154,0.552564102564,96.75180246
180,0.159789418346,0.154205286439,0.161213545738,0.552884615385,0.571428571429,0.558974358974,102.27539439
190,0.167532658262,0.161771638789,0.168937731932,0.543956043956,0.582417582418,0.539743589744,107.98363928
200,0.171849502724,0.158417775242,0.172017774645,0.54532967033,0.571428571429,0.544871794872,113.917649927
210,0.165805774448,0.152550397253,0.166834599965,0.552884615385,0.568681318681,0.55,119.477509565
220,0.165005088996,0.154106717104,0.163029654226,0.551510989011,0.571428571429,0.562820512821,125.227257444
230,0.162561340602,0.154242353671,0.16707127257,0.568681318681,0.568681318681,0.562820512821,130.800150738
240,0.163343885335,0.149620067026,0.170551785129,0.571428571429,0.60989010989,0.558974358974,136.432486636
250,0.159672170847,0.147343113409,0.167224790937,0.5625,0.593406593407,0.553846153846,141.90292213
260,0.160577227961,0.149820565691,0.166243603702,0.563873626374,0.587912087912,0.548717948718,147.266262997
270,0.154484209523,0.140454075408,0.160598745476,0.580357142857,0.607142857143,0.551282051282,152.793738043
280,0.154297224711,0.144548361768,0.160842916694,0.583104395604,0.593406593407,0.566666666667,158.576445376
290,0.155936974052,0.142943399263,0.162676760307,0.578983516484,0.620879120879,0.55641025641,164.211250668
300,0.159110081775,0.147187191693,0.166269776711,0.570054945055,0.598901098901,0.558974358974,170.017443064
310,0.154494191311,0.146774644952,0.16134143414,0.57760989011,0.593406593407,0.55641025641,175.720442073
320,0.154839156775,0.142611180042,0.160084368678,0.576923076923,0.601648351648,0.571794871795,181.636635534
330,0.155169823588,0.145671151209,0.161588007904,0.580357142857,0.612637362637,0.573076923077,187.360011062
340,0.15559886048,0.147435935377,0.161079567039,0.575549450549,0.587912087912,0.555128205128,193.248892085
350,0.159229281498,0.152151875868,0.166382512276,0.563873626374,0.587912087912,0.54358974359,199.357135744
360,0.160513231729,0.152736016897,0.168489574642,0.561813186813,0.601648351648,0.54358974359,205.527220269
370,0.155685583008,0.147595909976,0.160514393478,0.569368131868,0.596153846154,0.55641025641,211.172915038
380,0.15756438305,0.148879744512,0.164824024664,0.574175824176,0.604395604396,0.557692307692,216.914327986
390,0.161209976078,0.15357970971,0.168281074178,0.565934065934,0.574175824176,0.54358974359,222.729717773
400,0.158136602916,0.151079280798,0.167195280679,0.574175824176,0.585164835165,0.546153846154,228.49290318
410,0.158743671162,0.151491226405,0.164320323618,0.559065934066,0.576923076923,0.546153846154,234.262975599
420,0.159998335429,0.153470622205,0.165926067941,0.555631868132,0.563186813187,0.55,239.884199052
430,0.157094586139,0.152011140547,0.162205542708,0.573489010989,0.565934065934,0.555128205128,245.663734234
440,0.159492293268,0.152305324072,0.165612365572,0.563186813187,0.57967032967,0.566666666667,251.418480064
450,0.160625057863,0.153755758214,0.167664010196,0.559065934066,0.582417582418,0.552564102564,256.92774944
