iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.199921936247,0.213467144234,0.205488375996,0.512362637363,0.486263736264,0.492307692308,0.823151571
10,0.200251866942,0.217467514383,0.209370715763,0.505494505495,0.467032967033,0.478205128205,9.079104737
20,0.226556592414,0.225940626018,0.224684770589,0.493131868132,0.497252747253,0.496153846154,17.584858278
30,0.217667542611,0.21341227675,0.214835659939,0.501373626374,0.510989010989,0.496153846154,25.731561013
40,0.182233554288,0.177425878154,0.185436981649,0.571428571429,0.576923076923,0.555128205128,34.075766726
50,0.223938838725,0.229250602198,0.221529610366,0.475961538462,0.467032967033,0.480769230769,42.514058032
60,0.206646334648,0.226012635219,0.21115400705,0.470467032967,0.431318681319,0.457692307692,50.922729946
70,0.209291517546,0.220511006121,0.215793321598,0.504807692308,0.480769230769,0.470512820513,59.17930448
80,0.180460937797,0.177998397735,0.181835919717,0.535714285714,0.557692307692,0.532051282051,67.269342472
90,0.185733239991,0.189748860184,0.201017744944,0.508928571429,0.497252747253,0.478205128205,75.732936433
100,0.187490253174,0.204884754012,0.201200147291,0.516483516484,0.486263736264,0.471794871795,84.104652242
110,0.213440047322,0.231747020231,0.221329007404,0.475274725275,0.445054945055,0.457692307692,92.421202177
120,0.181779854972,0.197328794201,0.183937707983,0.536401098901,0.486263736264,0.530769230769,100.749308435
130,0.189127851929,0.192762156859,0.208701732928,0.525412087912,0.513736263736,0.480769230769,108.874350542
140,0.17380300587,0.175094694853,0.182476424037,0.535027472527,0.549450549451,0.521794871795,117.219576706
150,0.18262630809,0.181263707088,0.19580453526,0.528159340659,0.53021978022,0.489743589744,125.379635924
160,0.176129817703,0.182382814931,0.189241274097,0.544642857143,0.541208791209,0.515384615385,133.361397081
170,0.187250176013,0.184602169262,0.195981984323,0.508928571429,0.524725274725,0.487179487179,141.648526651
180,0.181545285837,0.185526806785,0.193896418047,0.518543956044,0.527472527473,0.484615384615,149.665601412
190,0.180499845739,0.18538066029,0.193042547083,0.529532967033,0.527472527473,0.501282051282,157.57775308
200,0.179502835377,0.182040176863,0.186363237043,0.538461538462,0.53021978022,0.515384615385,165.757407064
210,0.175434389725,0.181947819691,0.183294080836,0.543956043956,0.53021978022,0.523076923077,174.051114844
220,0.185330437299,0.195272485603,0.190560247954,0.533653846154,0.505494505495,0.508974358974,182.330649172
230,0.174588480899,0.175362156225,0.178942130801,0.550824175824,0.554945054945,0.530769230769,190.582067764
240,0.174648791837,0.178259048573,0.180878333295,0.54739010989,0.538461538462,0.517948717949,198.837525753
250,0.172804431257,0.177225652706,0.178481648183,0.554258241758,0.543956043956,0.535897435897,207.065720553
260,0.174064440648,0.177785933933,0.180656198562,0.546703296703,0.549450549451,0.511538461538,215.34866402
270,0.173374292383,0.177441429201,0.179709132174,0.546703296703,0.552197802198,0.530769230769,223.450480619
280,0.176822600286,0.181386901845,0.181139105797,0.543269230769,0.541208791209,0.523076923077,231.580155106
290,0.169771434789,0.172256074468,0.177878169561,0.563186813187,0.557692307692,0.524358974359,239.799350173
300,0.17637307736,0.182698042958,0.181557840363,0.54532967033,0.541208791209,0.520512820513,248.502494864
310,0.173399244569,0.177330649518,0.178867754261,0.549450549451,0.538461538462,0.529487179487,256.720192772
320,0.174617720875,0.174955617852,0.177930150545,0.546703296703,0.557692307692,0.534615384615,264.861051518
330,0.172798504668,0.175856498545,0.176985576109,0.544642857143,0.541208791209,0.528205128205,273.273341855
340,0.172828890251,0.175703005034,0.176958546,0.548763736264,0.538461538462,0.534615384615,281.462483566
350,0.172762510374,0.175666668427,0.177205301328,0.548076923077,0.557692307692,0.538461538462,289.565570599
360,0.173911181679,0.175640408287,0.178739425257,0.548763736264,0.557692307692,0.528205128205,297.794312554
370,0.17309955818,0.17709825711,0.179566488828,0.549450549451,0.554945054945,0.514102564103,306.134186142
380,0.174491333858,0.178638297993,0.179416442604,0.549450549451,0.543956043956,0.523076923077,314.629224271
390,0.176370730204,0.178649325787,0.181696085643,0.535714285714,0.549450549451,0.514102564103,322.626177965
400,0.175512636048,0.176229960476,0.181061157341,0.543956043956,0.546703296703,0.512820512821,330.722808528
410,0.176744701354,0.177140370806,0.18107343955,0.539148351648,0.552197802198,0.515384615385,339.032990905
420,0.175833588038,0.179036118149,0.182753066925,0.546703296703,0.543956043956,0.508974358974,347.163999087
430,0.173835222156,0.176909400028,0.178186026552,0.54532967033,0.552197802198,0.517948717949,355.457878539
440,0.174434049726,0.180301710368,0.18100666847,0.538461538462,0.552197802198,0.520512820513,363.8171335
450,0.174495061288,0.174522211344,0.177557534234,0.541895604396,0.557692307692,0.528205128205,372.077142824
460,0.175583533138,0.177279845744,0.1785033243,0.537087912088,0.552197802198,0.528205128205,380.305081482
470,0.175242963237,0.177208744903,0.179578947558,0.543956043956,0.546703296703,0.529487179487,388.487205544
480,0.174346819759,0.176704660182,0.178935885005,0.537087912088,0.549450549451,0.520512820513,396.935588846
490,0.176202277952,0.177446434694,0.177425948487,0.544642857143,0.554945054945,0.529487179487,405.332887387
500,0.17668758485,0.176695108857,0.17803339924,0.53228021978,0.549450549451,0.535897435897,413.789756088
510,0.176037756014,0.176831407447,0.178757217152,0.539835164835,0.557692307692,0.523076923077,422.0991509
520,0.175627286589,0.174976763294,0.17796681156,0.544642857143,0.56043956044,0.525641025641,430.30080954
530,0.173790077355,0.17389285485,0.176715406259,0.541208791209,0.554945054945,0.525641025641,438.369211177
540,0.17369799728,0.172711339885,0.177079619014,0.542582417582,0.552197802198,0.520512820513,446.484824717
550,0.172124776289,0.172638419285,0.174201688223,0.550824175824,0.557692307692,0.530769230769,454.646580124
560,0.172711921036,0.171586959854,0.174910543418,0.546703296703,0.554945054945,0.529487179487,462.841910199
570,0.172715595636,0.171756705077,0.177229719356,0.542582417582,0.563186813187,0.530769230769,471.050439781
580,0.173081801216,0.172554640738,0.174706468266,0.548763736264,0.563186813187,0.534615384615,479.035219202
590,0.175084624923,0.175620658374,0.181193194731,0.539148351648,0.549450549451,0.525641025641,487.411015105
600,0.175611908616,0.176200835614,0.177406544461,0.544642857143,0.552197802198,0.530769230769,495.968479561
610,0.175242146465,0.175920952424,0.17848972189,0.543269230769,0.554945054945,0.516666666667,504.495603399
620,0.174043787084,0.178242389097,0.179741103288,0.54739010989,0.541208791209,0.515384615385,512.742617025
630,0.173419209635,0.172236956385,0.179184872391,0.546016483516,0.549450549451,0.512820512821,520.872959043
640,0.174479183108,0.172870297558,0.177048429554,0.54532967033,0.552197802198,0.529487179487,529.017313102
650,0.173802956772,0.175271494084,0.178879508611,0.54739010989,0.552197802198,0.514102564103,537.635653371
660,0.173755308486,0.172065222634,0.177679185989,0.542582417582,0.557692307692,0.514102564103,546.089645388
670,0.174146527877,0.174295492758,0.179769802583,0.54739010989,0.552197802198,0.515384615385,554.251102593
680,0.174558509574,0.173812864256,0.180550181256,0.550137362637,0.554945054945,0.517948717949,562.429183837
690,0.175255494876,0.173524136251,0.180715791526,0.548076923077,0.56043956044,0.514102564103,570.885848037
700,0.17593275333,0.174306357628,0.182511625113,0.555631868132,0.557692307692,0.516666666667,579.167066929
710,0.175474066719,0.174348131864,0.180651435938,0.546016483516,0.554945054945,0.517948717949,587.591934387
720,0.176299625451,0.174239754247,0.181095986109,0.548763736264,0.56043956044,0.519230769231,595.946621602
730,0.177455819792,0.177324367634,0.18167926189,0.535714285714,0.535714285714,0.507692307692,604.029402563
740,0.177262185236,0.175818146499,0.182583007622,0.54739010989,0.557692307692,0.515384615385,612.440046982
750,0.177411810476,0.177225826961,0.183092683349,0.542582417582,0.552197802198,0.514102564103,620.722280167
760,0.176650553254,0.177610018405,0.182454434445,0.539148351648,0.552197802198,0.515384615385,628.95452086
770,0.175687673165,0.173920972554,0.180770736747,0.54739010989,0.554945054945,0.524358974359,637.017820586
780,0.176358199772,0.174948859931,0.181402103568,0.546016483516,0.552197802198,0.519230769231,645.579481403
790,0.175414231188,0.176551788969,0.181333115919,0.543956043956,0.541208791209,0.530769230769,653.696111289
800,0.175334230526,0.175121538696,0.18066561171,0.548076923077,0.541208791209,0.530769230769,661.957174232
810,0.177132771627,0.175935541227,0.183438115501,0.539835164835,0.554945054945,0.528205128205,670.382624757
820,0.177747787862,0.177122403358,0.183477005253,0.546016483516,0.554945054945,0.524358974359,678.679574794
830,0.176890643977,0.175608531898,0.182031350015,0.543269230769,0.554945054945,0.524358974359,686.715936546
840,0.175237216341,0.173425976861,0.181432395991,0.549450549451,0.543956043956,0.532051282051,694.867362286
850,0.175515310063,0.175061797794,0.181829289327,0.548076923077,0.546703296703,0.526923076923,703.299895091
860,0.175706763701,0.175829666757,0.182536165084,0.542582417582,0.546703296703,0.528205128205,711.509673222
870,0.175508188064,0.175213802297,0.181731325093,0.551510989011,0.538461538462,0.528205128205,719.748449379
880,0.17534382517,0.174068948198,0.182535034614,0.550137362637,0.543956043956,0.519230769231,728.17173897
890,0.175809527644,0.177068778941,0.184842784663,0.549450549451,0.538461538462,0.523076923077,736.364743276
900,0.176566578119,0.175940138436,0.184012923719,0.551510989011,0.549450549451,0.534615384615,744.749786837
910,0.178156081584,0.178803306611,0.187304279075,0.541208791209,0.543956043956,0.502564102564,753.272184937
920,0.178068314032,0.177134853611,0.186937113662,0.541895604396,0.543956043956,0.496153846154,761.446644676
930,0.175933315828,0.175097690863,0.183889084239,0.542582417582,0.541208791209,0.519230769231,770.012657798
940,0.175838745837,0.173255262856,0.183561473963,0.552884615385,0.557692307692,0.519230769231,778.485137953
950,0.176514846092,0.17556891932,0.184613616587,0.554945054945,0.546703296703,0.533333333333,786.633439762
960,0.179225813456,0.178418264737,0.185678192622,0.543269230769,0.546703296703,0.519230769231,795.278667053
970,0.175624261879,0.173474195172,0.183087281673,0.553571428571,0.546703296703,0.530769230769,803.448262213
980,0.176222525491,0.172911845192,0.183806858182,0.552197802198,0.554945054945,0.528205128205,811.513833332
990,0.175326953439,0.171511754965,0.183677242893,0.551510989011,0.563186813187,0.528205128205,819.681153683
1000,0.175237313322,0.16921417656,0.182354575026,0.550824175824,0.56043956044,0.530769230769,827.835166799
1010,0.175506321127,0.169959826033,0.182622731451,0.550137362637,0.557692307692,0.525641025641,836.02336466
1020,0.175082946484,0.170542262854,0.182936744073,0.548763736264,0.557692307692,0.524358974359,844.249575666
1030,0.174853825869,0.169205997145,0.182626545017,0.548076923077,0.552197802198,0.525641025641,852.652524986
1040,0.175928305975,0.1672252859,0.180266799523,0.556318681319,0.565934065934,0.547435897436,861.157165747
1050,0.175762224426,0.170082493274,0.183202343295,0.548763736264,0.552197802198,0.528205128205,869.339496018
1060,0.175348390815,0.170819990959,0.181886312403,0.546016483516,0.552197802198,0.538461538462,877.559866793
1070,0.17443409298,0.171471142123,0.183092999126,0.551510989011,0.552197802198,0.528205128205,885.781918028
1080,0.1755366039,0.172356250549,0.182592137392,0.54532967033,0.546703296703,0.524358974359,894.109944268
1090,0.176059930632,0.168390918201,0.182097522478,0.54739010989,0.56043956044,0.533333333333,902.211591589
1100,0.175547223249,0.172916603843,0.18310375589,0.551510989011,0.549450549451,0.534615384615,910.618447622
1110,0.174762595804,0.171109416595,0.183169780924,0.552197802198,0.552197802198,0.524358974359,918.849754042
1120,0.175119589594,0.169960382262,0.182598818121,0.556318681319,0.557692307692,0.525641025641,927.126208893
1130,0.174643340649,0.171002912058,0.182011318318,0.553571428571,0.56043956044,0.523076923077,935.487031463
1140,0.174025390287,0.170992817857,0.182825654973,0.551510989011,0.554945054945,0.526923076923,943.567604297
1150,0.174658419321,0.17150719337,0.18282772887,0.550137362637,0.549450549451,0.526923076923,951.770980331
1160,0.175579459013,0.17180374778,0.182468796891,0.542582417582,0.554945054945,0.528205128205,960.053680653
1170,0.174665019178,0.174765123096,0.183604055738,0.554258241758,0.543956043956,0.529487179487,968.381069452
1180,0.175056478161,0.169084042791,0.183030323095,0.557005494505,0.557692307692,0.525641025641,976.692514397
1190,0.176473634608,0.172112543566,0.182706293515,0.549450549451,0.546703296703,0.530769230769,984.985289615
1200,0.175736694368,0.173711575241,0.183052155054,0.543956043956,0.546703296703,0.525641025641,993.441381353
1210,0.175287151063,0.17578491594,0.184888611641,0.549450549451,0.541208791209,0.525641025641,1001.55927996
1220,0.174917468779,0.176534966437,0.184185846395,0.550137362637,0.535714285714,0.526923076923,1009.54218776
1230,0.174991973446,0.172946612196,0.182364573641,0.550824175824,0.546703296703,0.532051282051,1017.88446166
1240,0.17695545268,0.17861990106,0.18516008753,0.54739010989,0.538461538462,0.523076923077,1026.29627906
1250,0.173431523123,0.172732472452,0.180864745974,0.558379120879,0.549450549451,0.539743589744,1034.80625974
1260,0.176896356592,0.175341253093,0.182142312112,0.546016483516,0.535714285714,0.538461538462,1043.03981293
1270,0.17464638534,0.174659966456,0.180883550423,0.554258241758,0.538461538462,0.542307692308,1051.39280976
1280,0.172393091009,0.170521218623,0.178929529197,0.555631868132,0.552197802198,0.544871794872,1059.42666314
1290,0.175299751646,0.171380586384,0.181435636008,0.546703296703,0.56043956044,0.546153846154,1067.96756818
1300,0.175894354029,0.17160159564,0.182640093157,0.548763736264,0.563186813187,0.54358974359,1076.25221605
1310,0.1732380594,0.175777008708,0.18086084505,0.555631868132,0.541208791209,0.534615384615,1084.6943378
1320,0.173947229492,0.170651669119,0.181240803304,0.549450549451,0.557692307692,0.534615384615,1092.91921853
1330,0.172589681145,0.17066639313,0.179576935845,0.553571428571,0.563186813187,0.541025641026,1101.36721574
1340,0.171372316714,0.170816569751,0.178711639581,0.563186813187,0.565934065934,0.544871794872,1109.55831081
1350,0.172901196134,0.170174245029,0.180469172315,0.556318681319,0.56043956044,0.530769230769,1117.97889368
