iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.21983890372,0.219296067646,0.229133086491,0.496565934066,0.467032967033,0.473076923077,0.038426591
10,0.22040537143,0.220319326417,0.229205341138,0.497252747253,0.472527472527,0.480769230769,0.388310441
20,0.22221299507,0.221183055173,0.230020826361,0.493818681319,0.46978021978,0.479487179487,0.770583671
30,0.21965330458,0.215060602553,0.227954806348,0.492445054945,0.491758241758,0.470512820513,1.105467857
40,0.218686620844,0.215267739992,0.227142258928,0.499313186813,0.497252747253,0.475641025641,1.454791212
50,0.217878808493,0.214491033037,0.226257069564,0.49793956044,0.491758241758,0.475641025641,1.785914366
60,0.217520237017,0.213717003004,0.226551982493,0.493131868132,0.491758241758,0.478205128205,2.14308226
70,0.216957145148,0.212160583128,0.225684125787,0.497252747253,0.497252747253,0.476923076923,2.489059741
80,0.216098110742,0.210132333994,0.224345411933,0.498626373626,0.508241758242,0.478205128205,2.823921698
90,0.215627209698,0.20944592439,0.223546693984,0.496565934066,0.508241758242,0.484615384615,3.146010584
100,0.212363696067,0.203753826542,0.221396466406,0.494505494505,0.513736263736,0.479487179487,3.48509968
110,0.212150242453,0.203239525959,0.221281999775,0.495879120879,0.510989010989,0.484615384615,3.879879924
120,0.210789445566,0.202494471596,0.219829354358,0.500686813187,0.519230769231,0.487179487179,4.220621781
130,0.209644435944,0.200374096927,0.218289643203,0.499313186813,0.519230769231,0.484615384615,4.566102371
140,0.20878951702,0.199564680425,0.217876091151,0.501373626374,0.527472527473,0.483333333333,4.911709153
150,0.207533887592,0.19923483216,0.215639726583,0.5,0.527472527473,0.492307692308,5.267314226
160,0.20561776155,0.197291402196,0.21379927905,0.49793956044,0.53021978022,0.494871794872,5.605953287
170,0.204699401225,0.196811786083,0.21300254524,0.497252747253,0.538461538462,0.49358974359,5.944916878
180,0.203240198486,0.194794998141,0.212210716214,0.5,0.543956043956,0.489743589744,6.289977182
190,0.202612088501,0.19577371482,0.210372097299,0.508241758242,0.53021978022,0.502564102564,6.612096162
200,0.200893824383,0.193573812198,0.210852004583,0.506181318681,0.538461538462,0.488461538462,6.968811966
210,0.200065477967,0.1927201947,0.210506688406,0.506868131868,0.532967032967,0.489743589744,7.310394737
220,0.198352818349,0.187544814104,0.208757857753,0.513049450549,0.557692307692,0.484615384615,7.651881414
230,0.197239100933,0.188660693978,0.208025600791,0.519230769231,0.549450549451,0.49358974359,7.978906695
240,0.195815028208,0.186788269197,0.206728830927,0.521291208791,0.552197802198,0.5,8.305492198
250,0.196433975204,0.189504985296,0.208066963428,0.526785714286,0.549450549451,0.494871794872,8.672317094
260,0.19389052623,0.185738823749,0.205059539513,0.53021978022,0.549450549451,0.498717948718,9.014896721
270,0.192717545662,0.186185099134,0.204524672283,0.53228021978,0.549450549451,0.5,9.355011741
280,0.190999534164,0.183667473487,0.201549119215,0.539148351648,0.557692307692,0.510256410256,9.698126897
290,0.189729335149,0.182129420613,0.19931349917,0.535027472527,0.565934065934,0.523076923077,10.063182421
300,0.187714621144,0.179633930323,0.197984387706,0.541208791209,0.576923076923,0.521794871795,10.411150187
310,0.186861772996,0.17874966928,0.197515111993,0.540521978022,0.57967032967,0.515384615385,10.743012346
320,0.185099537244,0.178616081524,0.199106656235,0.548076923077,0.587912087912,0.496153846154,11.088462162
