iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
1180,3.00E-34,0.164829663,0.156898156,1,0.659340659,0.680769231,141.217543
1190,1.13E-34,0.16483301,0.156862036,1,0.659340659,0.680769231,142.4459296
1200,2.49E-34,0.164804194,0.156768228,1,0.659340659,0.682051282,143.6829432
1210,2.66E-34,0.164791126,0.156668135,1,0.659340659,0.682051282,144.8783058
1220,5.20E-34,0.164764799,0.156580927,1,0.659340659,0.682051282,146.1065061
1230,1.98E-34,0.16473362,0.156530494,1,0.659340659,0.682051282,147.3039143
1240,2.50E-34,0.164686032,0.156472695,1,0.659340659,0.682051282,148.5036586
1250,1.99E-34,0.164966467,0.156396512,1,0.659340659,0.682051282,149.7139309
1260,1.99E-34,0.165343846,0.156323155,1,0.659340659,0.683333333,150.9505571
1270,9.73E-35,0.165325397,0.156475681,1,0.659340659,0.682051282,152.1561234
1280,3.00E-34,0.165377694,0.15733346,1,0.659340659,0.680769231,153.3575338
1290,2.15E-34,0.165398684,0.157351028,1,0.659340659,0.680769231,154.5451691
1300,2.32E-34,0.165381615,0.157361123,1,0.659340659,0.680769231,155.7318623
1310,2.16E-34,0.165407669,0.157415445,1,0.659340659,0.680769231,156.9219048
1320,2.49E-34,0.165413533,0.157423526,1,0.656593407,0.680769231,158.12381
1330,3.34E-34,0.165549121,0.157381871,1,0.659340659,0.680769231,159.3398814
1340,2.33E-34,0.165564835,0.157337707,1,0.659340659,0.680769231,160.5071874
1350,2.16E-34,0.165605769,0.157367425,1,0.659340659,0.680769231,161.7095981
1360,1.82E-34,0.165644215,0.157444228,1,0.659340659,0.679487179,162.892522
1370,2.84E-34,0.165513716,0.157598187,1,0.659340659,0.678205128,164.067982
1380,1.66E-34,0.165562163,0.157750292,1,0.659340659,0.678205128,165.29394
1390,4.03E-34,0.165633403,0.157825289,1,0.659340659,0.676923077,166.5149902
1400,2.00E-34,0.165758761,0.157873173,1,0.659340659,0.678205128,167.7272149
1410,2.34E-34,0.165937776,0.157817712,1,0.659340659,0.678205128,168.9292764
1420,2.51E-34,0.166168265,0.15787496,1,0.659340659,0.678205128,170.105302
1430,2.69E-34,0.166292488,0.158041972,1,0.659340659,0.678205128,171.3003062
1440,3.03E-34,0.166339689,0.158109041,1,0.659340659,0.675641026,172.4789995
1450,1.51E-34,0.166296438,0.158198269,1,0.659340659,0.676923077,173.6518024
1460,2.53E-34,0.166315544,0.158305227,1,0.656593407,0.676923077,174.9366856
1470,3.38E-34,0.166292205,0.158154975,1,0.656593407,0.676923077,176.120565
1480,3.89E-34,0.166276995,0.15825292,1,0.656593407,0.676923077,177.3079418
1490,1.85E-34,0.16626486,0.158073495,1,0.656593407,0.678205128,178.5269392
1500,2.35E-34,0.166252325,0.157894913,1,0.656593407,0.678205128,179.7922491
1510,2.01E-34,0.166224655,0.157734337,1,0.656593407,0.679487179,180.9579492
1520,2.35E-34,0.166170369,0.157646092,1,0.656593407,0.679487179,182.1574062
1530,2.17E-34,0.166137582,0.157602795,1,0.656593407,0.680769231,183.3469063
1540,1.83E-34,0.166105726,0.157585937,1,0.656593407,0.679487179,184.5268099
1550,1.66E-34,0.166067077,0.157586145,1,0.656593407,0.679487179,185.7251777
1560,1.33E-34,0.166061274,0.15760622,1,0.656593407,0.678205128,186.922996
1570,3.36E-34,0.166048614,0.157632411,1,0.656593407,0.678205128,188.110117
1580,4.72E-34,0.166055696,0.157655861,1,0.656593407,0.678205128,189.3075372
1590,4.55E-34,0.166069128,0.157663007,1,0.656593407,0.678205128,190.4858934
1600,2.18E-34,0.166067911,0.157658363,1,0.656593407,0.678205128,191.6836416
1610,2.35E-34,0.166082636,0.157652822,1,0.656593407,0.678205128,192.8794692
1620,1.16E-34,0.166078909,0.157658324,1,0.656593407,0.678205128,194.0711439
1630,2.17E-34,0.166045173,0.157684421,1,0.656593407,0.678205128,195.2786213
1640,3.86E-34,0.166027433,0.157716858,1,0.656593407,0.679487179,196.4538258
1650,4.37E-34,0.166021086,0.157727229,1,0.656593407,0.679487179,197.6733717
1660,2.68E-34,0.16603974,0.157719141,1,0.656593407,0.679487179,198.8614739
1670,1.50E-34,0.166070206,0.157693761,1,0.656593407,0.679487179,200.0442918
1680,5.22E-34,0.166136815,0.157670869,1,0.656593407,0.679487179,201.2278672
1690,3.02E-34,0.166622463,0.15765842,1,0.653846154,0.679487179,202.4087215
1700,2.00E-34,0.16722594,0.157667565,1,0.653846154,0.679487179,203.6212101
1710,2.85E-34,0.16715032,0.157671005,1,0.653846154,0.679487179,204.8330866
1720,4.03E-34,0.167176838,0.157639331,1,0.653846154,0.679487179,206.0532231
1730,2.34E-34,0.167218404,0.157548302,1,0.653846154,0.680769231,207.2610999
1740,1.83E-34,0.167253323,0.157550177,1,0.653846154,0.680769231,208.4245046
1750,3.86E-34,0.167304291,0.157543554,1,0.653846154,0.680769231,209.6571738
1760,2.00E-34,0.167356431,0.157544554,1,0.653846154,0.680769231,210.8749931
1770,3.01E-34,0.167357186,0.157554174,1,0.653846154,0.680769231,212.0843479
1780,8.09E-35,0.167360203,0.157505638,1,0.653846154,0.680769231,213.2918338
1790,2.84E-34,0.16737007,0.157429533,1,0.653846154,0.680769231,214.476341
1800,2.33E-34,0.167584042,0.157049175,1,0.653846154,0.682051282,215.6876119
1810,1.82E-34,0.167678872,0.156916285,1,0.651098901,0.682051282,216.9045971
1820,4.19E-34,0.167457053,0.156910216,1,0.653846154,0.682051282,218.1054627
1830,2.16E-34,0.167324088,0.1569053,1,0.653846154,0.682051282,219.2859836
1840,1.64E-34,0.16725684,0.157427156,1,0.653846154,0.680769231,220.501076
1850,5.36E-34,0.167164436,0.157540629,1,0.653846154,0.680769231,221.7089493
1860,3.84E-34,0.167058095,0.157545781,1,0.653846154,0.680769231,222.918037
1870,3.83E-34,0.166980414,0.157554864,1,0.651098901,0.680769231,224.1222324
1880,9.57E-35,0.166923693,0.15756223,1,0.653846154,0.680769231,225.3070372
1890,1.63E-34,0.166897582,0.157570134,1,0.653846154,0.680769231,226.5283645
1900,3.83E-34,0.16691762,0.157596807,1,0.653846154,0.680769231,227.7256189
1910,1.80E-34,0.166989853,0.157588601,1,0.653846154,0.680769231,228.8925049
1920,1.80E-34,0.167068807,0.157578528,1,0.651098901,0.680769231,230.1485641
1930,1.30E-34,0.167138626,0.158135893,1,0.651098901,0.679487179,231.327871
1940,3.83E-34,0.167193475,0.158074198,1,0.651098901,0.679487179,232.5838474
1950,2.31E-34,0.167200181,0.157995402,1,0.651098901,0.679487179,233.776956
1960,2.14E-34,0.167191837,0.157945751,1,0.653846154,0.679487179,234.9795602
1970,1.97E-34,0.167186926,0.157891696,1,0.653846154,0.679487179,236.2046441
1980,3.49E-34,0.167202706,0.157848798,1,0.653846154,0.679487179,237.3786018
1990,1.63E-34,0.167222205,0.157845639,1,0.653846154,0.679487179,238.595192
2000,3.99E-34,0.167283847,0.157816542,1,0.653846154,0.679487179,239.784542
2010,3.32E-34,0.167293568,0.15777453,1,0.653846154,0.679487179,240.9721739
2020,1.96E-34,0.167323599,0.157716119,1,0.653846154,0.679487179,242.175435
2030,1.62E-34,0.167355332,0.157627269,1,0.653846154,0.680769231,243.3793863
2040,3.32E-34,0.167412223,0.157527284,1,0.653846154,0.680769231,244.599269
2050,1.29E-34,0.167467912,0.15743651,1,0.651098901,0.682051282,245.8052656
2060,3.49E-34,0.167536987,0.157338327,1,0.651098901,0.682051282,247.0303269
2070,2.47E-34,0.167679207,0.15730346,1,0.651098901,0.682051282,248.2396037
2080,2.64E-34,0.167826089,0.157277452,1,0.651098901,0.682051282,249.4222325
2090,2.81E-34,0.1680863,0.157271102,1,0.648351648,0.682051282,250.6222022
2100,9.49E-35,0.168329642,0.157261898,1,0.648351648,0.682051282,251.7979156
2110,2.30E-34,0.168454661,0.157265512,1,0.648351648,0.682051282,253.0124478
2120,7.38E-34,0.168526424,0.157264926,1,0.648351648,0.682051282,254.2325932
2130,3.14E-34,0.168508217,0.157250792,1,0.648351648,0.682051282,255.4177178
2140,4.50E-34,0.168485985,0.157256724,1,0.648351648,0.680769231,256.6286367
2150,1.96E-34,0.168499543,0.157253539,1,0.648351648,0.680769231,257.8163442
2160,2.13E-34,0.168435522,0.157207999,1,0.648351648,0.680769231,259.0154907
2170,1.96E-34,0.168248092,0.157156433,1,0.648351648,0.680769231,260.2125166
2180,2.64E-34,0.168079577,0.15712313,1,0.648351648,0.680769231,261.4069938
2190,2.63E-34,0.167903855,0.157103525,1,0.648351648,0.680769231,262.6190399
2200,5.99E-35,0.167757509,0.157080176,1,0.648351648,0.680769231,263.8143755
2210,4.15E-34,0.167606657,0.157109976,1,0.651098901,0.680769231,265.0383462
2220,3.13E-34,0.167519421,0.157213559,1,0.651098901,0.679487179,266.2718737
2230,3.13E-34,0.167479661,0.157450011,1,0.651098901,0.680769231,267.489532
2240,3.13E-34,0.16749263,0.157515829,1,0.651098901,0.680769231,268.6728116
2250,2.79E-34,0.16746884,0.157520246,1,0.651098901,0.680769231,269.8872655
2260,2.46E-34,0.16745494,0.157540146,1,0.651098901,0.680769231,271.0554189
2270,1.61E-34,0.167454026,0.157566852,1,0.651098901,0.680769231,272.2564278
2280,5.34E-34,0.167421283,0.157607373,1,0.651098901,0.680769231,273.4579702
2290,7.67E-35,0.167436686,0.157624792,1,0.651098901,0.680769231,274.6558185
2300,1.27E-34,0.167423943,0.157643955,1,0.651098901,0.680769231,275.8870053
2310,4.83E-34,0.167407535,0.15766867,1,0.651098901,0.680769231,277.0812797
2320,5.17E-34,0.167393779,0.157709111,1,0.651098901,0.680769231,278.2688596
2330,2.29E-34,0.167391348,0.157725387,1,0.651098901,0.680769231,279.4726918
2340,4.83E-34,0.167385775,0.15776418,1,0.653846154,0.680769231,280.6659721
2350,2.63E-34,0.167382864,0.157792832,1,0.653846154,0.680769231,281.9055266
2360,3.99E-34,0.167365069,0.157824055,1,0.653846154,0.682051282,283.1158317
2370,4.83E-34,0.167345047,0.157876055,1,0.653846154,0.682051282,284.3551095
2380,2.12E-34,0.167300997,0.157930157,1,0.653846154,0.682051282,285.6215531
2390,3.48E-34,0.167288789,0.157943704,1,0.653846154,0.682051282,286.7881659
2400,2.79E-34,0.167306542,0.15795411,1,0.653846154,0.682051282,287.9812615
2410,2.45E-34,0.167299868,0.157938019,1,0.653846154,0.682051282,289.1797709
2420,5.50E-34,0.167301437,0.157853463,1,0.653846154,0.682051282,290.4072288
2430,4.99E-34,0.167279486,0.15782841,1,0.653846154,0.682051282,291.6090581
2440,1.94E-34,0.167264237,0.157793109,1,0.653846154,0.682051282,292.7912922
2450,2.28E-34,0.167241431,0.157728585,1,0.653846154,0.682051282,293.9997049
2460,2.96E-34,0.167227735,0.157666102,1,0.653846154,0.682051282,295.2177495
2470,1.77E-34,0.167203824,0.157580942,1,0.653846154,0.682051282,296.4198514
2480,1.43E-34,0.167174784,0.157492506,1,0.653846154,0.682051282,297.6147998
2490,1.09E-34,0.167170601,0.157443274,1,0.653846154,0.682051282,298.8201247
2500,7.56E-35,0.167145188,0.157414134,1,0.653846154,0.682051282,300.0104839
2510,1.26E-34,0.167135443,0.157381665,1,0.653846154,0.683333333,301.2081674
2520,5.67E-34,0.167093949,0.157346561,1,0.653846154,0.683333333,302.4281381
2530,1.10E-34,0.167069,0.157321099,1,0.653846154,0.683333333,303.6620247
2540,5.33E-34,0.1670285,0.157317455,1,0.653846154,0.683333333,304.8592903
2550,1.26E-34,0.167007763,0.157255333,1,0.653846154,0.683333333,306.0837368
2560,4.82E-34,0.166963071,0.157212369,1,0.653846154,0.683333333,307.29104
2570,1.26E-34,0.167004521,0.157201128,1,0.653846154,0.683333333,308.46518
2580,1.60E-34,0.166998221,0.157187331,1,0.653846154,0.683333333,309.6662816
2590,3.13E-34,0.1669651,0.157177773,1,0.653846154,0.683333333,310.8399507
2600,2.96E-34,0.166951006,0.15716134,1,0.653846154,0.683333333,312.0349726
2610,5.88E-35,0.166957963,0.157166121,1,0.653846154,0.683333333,313.2697675
2620,3.97E-34,0.16689812,0.157170245,1,0.653846154,0.683333333,314.4784784
2630,2.28E-34,0.166896195,0.157142736,1,0.653846154,0.683333333,315.6633495
2640,3.80E-34,0.16693393,0.157112379,1,0.653846154,0.682051282,316.8505505
2650,1.77E-34,0.166984147,0.15706351,1,0.653846154,0.682051282,318.0397859
2660,2.28E-34,0.167008344,0.157052058,1,0.653846154,0.682051282,319.2391027
2670,3.29E-34,0.167068815,0.157042667,1,0.653846154,0.682051282,320.4508664
2680,6.00E-34,0.167091834,0.15700723,1,0.653846154,0.682051282,321.6234788
2690,9.23E-35,0.167135068,0.156954951,1,0.653846154,0.682051282,322.8469499
2700,1.09E-34,0.167168097,0.156937752,1,0.653846154,0.682051282,324.0218125
2710,1.43E-34,0.16719833,0.156925714,1,0.653846154,0.682051282,325.2212753
2720,2.95E-34,0.167210244,0.156895131,1,0.653846154,0.683333333,326.4140508
2730,1.60E-34,0.167268728,0.156841741,1,0.653846154,0.683333333,327.6281443
2740,4.49E-34,0.167322585,0.156849301,1,0.653846154,0.683333333,328.8302393
2750,3.46E-34,0.167352295,0.15683748,1,0.653846154,0.683333333,330.0244911
2760,2.44E-34,0.167458056,0.156852293,1,0.653846154,0.683333333,331.2421579
2770,4.47E-34,0.167960278,0.156882626,1,0.651098901,0.683333333,332.4210691
2780,1.26E-34,0.168409226,0.15689675,1,0.651098901,0.683333333,333.6602916
2790,2.78E-34,0.168626247,0.156911762,1,0.651098901,0.683333333,334.8465303
2800,2.44E-34,0.168676977,0.156926612,1,0.651098901,0.683333333,336.0298875
2810,5.77E-35,0.168689242,0.156921959,1,0.651098901,0.682051282,337.2253184
2820,2.27E-34,0.16869258,0.156931206,1,0.651098901,0.683333333,338.4243408
2830,3.62E-34,0.168699693,0.156929951,1,0.651098901,0.682051282,339.5975599
2840,5.31E-34,0.168700704,0.156947353,1,0.651098901,0.682051282,340.8110682
2850,5.82E-34,0.168731915,0.156952187,1,0.651098901,0.682051282,342.0118306
2860,5.72E-35,0.168758094,0.156958893,1,0.651098901,0.682051282,343.2105978
2870,1.76E-34,0.168782495,0.1569586,1,0.651098901,0.682051282,344.4301937
2880,5.14E-34,0.168796126,0.156964171,1,0.651098901,0.682051282,345.5989326
2890,7.39E-35,0.168803798,0.156965016,1,0.651098901,0.682051282,346.8219639
2900,1.25E-34,0.168817682,0.156979769,1,0.651098901,0.682051282,348.0411265
2910,4.46E-34,0.168826934,0.15698444,1,0.651098901,0.682051282,349.2466296
2920,9.05E-35,0.168833728,0.156997183,1,0.651098901,0.682051282,350.4511064
2930,1.41E-34,0.168838855,0.157004766,1,0.651098901,0.682051282,351.6365227
2940,1.07E-34,0.16884198,0.157030542,1,0.651098901,0.682051282,352.8388848
2950,1.07E-34,0.168850367,0.157029621,1,0.651098901,0.682051282,354.040937
2960,5.63E-35,0.168854352,0.157023776,1,0.651098901,0.682051282,355.2474575
2970,1.41E-34,0.16885297,0.157016854,1,0.651098901,0.682051282,356.4296188
2980,2.25E-34,0.168852618,0.157009089,1,0.651098901,0.682051282,357.6227309
2990,3.27E-34,0.168862227,0.157002148,1,0.651098901,0.682051282,358.8221735
3000,2.76E-34,0.168861349,0.15700137,1,0.651098901,0.682051282,360.050684
3010,5.30E-34,0.168851851,0.157006269,1,0.651098901,0.682051282,361.2505059
3020,3.10E-34,0.168844608,0.157002965,1,0.651098901,0.682051282,362.4655494
3030,2.59E-34,0.168845826,0.156994511,1,0.651098901,0.682051282,363.6783964
3040,1.74E-34,0.16884835,0.156986725,1,0.651098901,0.682051282,364.8860348
3050,5.57E-35,0.168854532,0.156988589,1,0.651098901,0.682051282,366.0829427
3060,1.74E-34,0.168863131,0.15698771,1,0.651098901,0.682051282,367.2683884
3070,1.06E-34,0.168869522,0.156989588,1,0.651098901,0.682051282,368.4652313
3080,4.96E-34,0.168877012,0.156992679,1,0.651098901,0.682051282,369.6523058
3090,1.74E-34,0.168891463,0.156995438,1,0.651098901,0.682051282,370.8412423
3100,3.94E-34,0.168911338,0.156995826,1,0.651098901,0.682051282,372.07133
3110,2.58E-34,0.16892794,0.156996058,1,0.651098901,0.682051282,373.2426333
3120,1.74E-34,0.168944486,0.157007704,1,0.651098901,0.682051282,374.4273368
3130,7.21E-35,0.168958712,0.157016452,1,0.651098901,0.682051282,375.5974997
3140,7.21E-35,0.168970832,0.157021644,1,0.651098901,0.682051282,376.7979358
3150,3.77E-34,0.168991304,0.157032489,1,0.651098901,0.682051282,377.9967796
3160,3.43E-34,0.16900536,0.157025643,1,0.651098901,0.682051282,379.1970006
3170,3.43E-34,0.169024302,0.157027194,1,0.651098901,0.682051282,380.3652648
3180,6.48E-34,0.169050722,0.157082696,1,0.651098901,0.682051282,381.5351407
3190,8.88E-35,0.169060586,0.157082485,1,0.651098901,0.682051282,382.7184733
3200,2.41E-34,0.169073806,0.157089202,1,0.651098901,0.682051282,383.9411726
3210,1.23E-34,0.169089995,0.157087369,1,0.651098901,0.682051282,385.1216648
3220,1.56E-34,0.16910538,0.157093914,1,0.651098901,0.682051282,386.3518232
3230,1.40E-34,0.169116928,0.157102069,1,0.651098901,0.682051282,387.5505747
3240,1.56E-34,0.169130843,0.157099125,1,0.651098901,0.682051282,388.7530356
3250,2.92E-34,0.169153064,0.157110921,1,0.651098901,0.682051282,389.9888055
3260,2.58E-34,0.16916209,0.157115141,1,0.651098901,0.682051282,391.1752948
3270,5.49E-35,0.169169027,0.157119089,1,0.651098901,0.682051282,392.3834554
3280,8.88E-35,0.169189994,0.157123896,1,0.648351648,0.682051282,393.5819833
3290,3.26E-34,0.169204475,0.157134951,1,0.648351648,0.682051282,394.7575921
3300,5.50E-35,0.169222146,0.157145809,1,0.648351648,0.682051282,395.9271807
3310,5.49E-35,0.169224166,0.157155173,1,0.648351648,0.682051282,397.1346136
3320,3.26E-34,0.169230117,0.157157124,1,0.648351648,0.682051282,398.3698517
3330,4.78E-34,0.16923788,0.157160016,1,0.648351648,0.682051282,399.5707313
