iterations,fitness,time,fevals
0,534.0,7.28400000014e-05,11
10,532.0,0.000157649999998,21
20,532.0,0.000239380999993,31
30,530.0,0.000311879999991,41
40,530.0,0.000383693999993,51
50,530.0,0.00045858699999,61
60,534.0,0.00051535499999,71
70,534.0,0.000571096999991,81
80,536.0,0.000656589999991,91
90,536.0,0.000732507999984,101
100,542.0,0.000807057999978,111
110,544.0,0.00087955599998,121
120,546.0,0.000952054999978,131
130,550.0,0.00102865699998,141
140,550.0,0.00108850299998,151
150,550.0,0.00116305399997,161
160,550.0,0.00124375999997,171
170,552.0,0.00130394699998,181
180,552.0,0.00138157499998,191
190,552.0,0.00145749399997,201
200,552.0,0.00153306999997,211
210,556.0,0.00157273899998,221
220,556.0,0.00161377599998,231
230,560.0,0.00165754799998,241
240,560.0,0.00169961099998,251
250,562.0,0.00172970499997,261
260,564.0,0.00177347699997,271
270,564.0,0.00181690799997,281
280,564.0,0.00184734399997,291
290,566.0,0.00187709599997,301
300,566.0,0.00191950099997,311
310,568.0,0.00196122199996,321
320,572.0,0.00200567899996,331
330,574.0,0.00205252999996,341
340,574.0,0.00209253999996,351
350,574.0,0.00213494399996,361
360,576.0,0.00216469599996,371
370,578.0,0.00219410599996,381
380,580.0,0.00223787899996,391
390,582.0,0.00227925799997,401
400,582.0,0.00232097899997,411
410,584.0,0.00236269899997,421
420,584.0,0.00240270999998,431
430,584.0,0.00244340499998,441
440,584.0,0.00247452499998,451
450,584.0,0.00250393499997,461
460,584.0,0.00257916899997,471
470,586.0,0.00265235199997,481
480,586.0,0.00269578299997,491
490,592.0,0.00273750399997,501
500,598.0,0.00277785699997,511
510,600.0,0.00282026199997,521
520,600.0,0.00285616899997,531
530,600.0,0.00289754699997,541
540,602.0,0.00293960899997,551
550,606.0,0.00297756799997,561
560,608.0,0.00301279099997,571
570,610.0,0.00305793199997,581
580,610.0,0.00310478299997,591
590,610.0,0.00314513599997,601
600,614.0,0.00317728199997,611
610,614.0,0.00321455699997,621
620,614.0,0.00325798799997,631
630,616.0,0.00329868199998,641
640,616.0,0.00333903499998,651
650,616.0,0.00337972899998,661
660,618.0,0.00341802999998,671
670,620.0,0.00345291099998,681
680,622.0,0.00349531599998,691
690,622.0,0.00353635299998,701
700,624.0,0.00358593899998,711
710,624.0,0.00362731799998,721
720,624.0,0.00366972299998,731
730,626.0,0.00371862499998,741
740,628.0,0.00375692599998,751
750,632.0,0.00379454399998,761
760,632.0,0.00383729099998,771
770,638.0,0.00387764399999,781
780,638.0,0.00392073299999,791
790,642.0,0.00396176999999,801
800,642.0,0.00400041299999,811
810,644.0,0.00403973999998,821
820,644.0,0.00407120099998,831
830,646.0,0.00411565799998,841
840,646.0,0.00415498499998,851
850,648.0,0.00419533799998,861
860,652.0,0.00423500699998,871
870,656.0,0.00426749399998,881
880,658.0,0.00430750499997,891
890,660.0,0.00434683199997,901
900,662.0,0.00438547499997,911
910,662.0,0.00442514399997,921
920,662.0,0.00446412899997,931
930,666.0,0.00449353899997,941
940,668.0,0.00453662699996,951
950,668.0,0.00457526999997,961
960,668.0,0.00461699099997,971
970,668.0,0.00465460799997,981
980,668.0,0.00469427699997,991
990,668.0,0.00473394599997,1001
1000,668.0,0.00477156299998,1011
1010,668.0,0.00481499399997,1021
