iterations,fitness,time,fevals
0,536.0,0.00296012699999,470
10,545.0,0.005524931,838
20,549.0,0.00800561099999,1211
30,551.0,0.010420631,1581
40,540.0,0.012780935,1947
50,548.0,0.015073528,2317
60,547.0,0.017344577,2685
70,549.0,0.0196614509999,3058
80,543.0,0.021899329,3421
90,542.0,0.028257994,3787
100,551.0,0.030468856,4152
110,551.0,0.032723149,4522
120,554.0,0.034869719,4893
130,553.0,0.037083658,5262
140,551.0,0.039225099,5627
150,556.0,0.041420914,5991
160,553.0,0.04362562,6357
170,555.0,0.045813227,6723
180,553.0,0.048007332,7088
190,557.0,0.050100212,7454
200,557.0,0.0522936329999,7817
210,559.0,0.054569128,8190
220,561.0,0.056776912,8556
230,563.0,0.058929638,8923
240,561.0,0.061178801,9296
250,561.0,0.063328791,9668
260,565.0,0.065593001,10038
270,561.0,0.067789158,10405
280,561.0,0.069971294,10765
290,565.0,0.072168135,11128
300,561.0,0.077177028,11495
310,563.0,0.079353693,11868
320,561.0,0.081563871,12232
330,559.0,0.083725488,12593
340,553.0,0.085933614,12947
350,555.0,0.088071293,13313
360,557.0,0.090217522,13691
370,559.0,0.092385979,14058
380,555.0,0.096197963,14422
390,557.0,0.098386596,14785
400,557.0,0.100555395,15152
410,555.0,0.10266469,15523
420,557.0,0.10479382,15889
430,555.0,0.10703204,16258
440,555.0,0.109320188,16619
450,553.0,0.111491723,16988
460,553.0,0.113617091,17355
470,557.0,0.115771869,17721
480,555.0,0.117928015,18083
490,555.0,0.119980201,18451
500,557.0,0.122117881,18816
510,559.0,0.124257954,19185
520,555.0,0.129065767,19556
530,559.0,0.131169249,19920
540,557.0,0.133308981,20283
550,559.0,0.135493853,20652
560,559.0,0.137655813,21020
570,563.0,0.139858125,21388
580,563.0,0.14205394,21757
590,561.0,0.144229578,22124
600,561.0,0.146401455,22497
610,559.0,0.148511093,22866
620,559.0,0.150660741,23232
630,557.0,0.152840825,23599
640,557.0,0.154975085,23976
650,558.0,0.157099769,24337
660,558.0,0.159174525,24705
670,559.0,0.161357003,25079
680,559.0,0.163493314,25441
690,559.0,0.165614921,25805
700,559.0,0.167769015,26174
