iterations,fitness,time,fevals
0,0.0201571201705,1.809721226,1000
10,0.0190405013775,3.676398221,2100
20,0.0204363370717,5.478785473,3200
30,0.0214180187705,7.283044007,4300
40,0.0208133346593,9.131243805,5400
50,0.0208515990783,10.967670464,6500
60,0.0203948454699,12.74372606,7600
70,0.0203021688789,14.555446124,8700
80,0.0188657805106,16.421772937,9800
90,0.0208893639791,18.214925524,10900
100,0.0203339220485,20.003602013,12000
110,0.0191360723829,21.768524647,13100
120,0.0198723541059,23.538763951,14200
130,0.0205417590873,25.412858362,15300
140,0.0202613765054,27.239739501,16400
150,0.0211743246672,29.049811251,17500
160,0.0196841600916,30.908965501,18600
170,0.0190790750547,32.710417796,19700
180,0.021185387195,34.530528876,20800
190,0.020521862179,36.368503309,21900
200,0.0192663312868,38.199899872,23000
210,0.0209589807168,40.002174273,24100
220,0.020092243794,41.803650848,25200
230,0.0204290264344,43.583482521,26300
240,0.0209873824892,45.387188083,27400
250,0.0206300158881,47.172424313,28500
260,0.0201258399594,48.991139455,29600
270,0.020666108782,50.799553998,30700
280,0.0204706593801,52.656236118,31800
290,0.0207430962968,54.518084782,32900
300,0.0192806057234,56.344277527,34000
310,0.0198446305681,58.174543183,35100
320,0.0197349673156,59.993067162,36200
330,0.0196627130933,61.820495459,37300
340,0.0198775058367,63.627267502,38400
350,0.0202082294447,65.433890786,39500
360,0.0198231926695,67.234434114,40600
370,0.0195279375762,69.048887576,41700
380,0.0191700403298,70.841129828,42800
390,0.0201840175557,72.695278605,43900
400,0.0191287770104,74.540574017,45000
410,0.0226046658679,76.411567749,46100
420,0.0196480530041,78.217716031,47200
430,0.0207592471244,80.019317426,48300
440,0.0199663207423,81.898248033,49400
450,0.0195212469569,83.660306634,50500
460,0.0202786522328,85.467774936,51600
470,0.0212409459627,87.271518115,52700
480,0.0220500810891,89.121237303,53800
490,0.0196526482566,90.962350374,54900
500,0.0199915297692,92.788806097,56000
510,0.020355418294,94.613283843,57100
520,0.0203631683539,96.4706653,58200
530,0.0205439818512,98.219840373,59300
540,0.0205629515814,100.034347867,60400
550,0.0204482713116,101.876919115,61500
560,0.0216583150482,103.714676395,62600
570,0.0204760445329,105.540222125,63700
580,0.0191073663453,107.351610816,64800
590,0.0199633446431,109.152974882,65900
600,0.0210689620049,110.930149418,67000
610,0.0197120539707,112.705207476,68100
620,0.021101919878,114.511600611,69200
630,0.0200696007642,116.370300036,70300
640,0.0201576458967,118.215146437,71400
650,0.0202716683185,120.017349023,72500
660,0.0211840393768,121.832032633,73600
670,0.0200577210547,123.601370834,74700
