iterations,fitness,time,fevals
0,0.0191391755391,5.16380005138e-05,11
10,0.0195082107159,8.99389997358e-05,21
20,0.0199083152143,0.000108404999992,31
30,0.0204074738369,0.000121058001241,41
40,0.0204866564194,0.000134736999826,51
50,0.0210269856826,0.000168250999195,61
60,0.0221104805512,0.000189795999177,71
70,0.0226900318676,0.000216128000829,81
80,0.0229577577787,0.000232885000514,91
90,0.0232487598663,0.000250667000728,101
100,0.0233241715354,0.000264346001131,111
110,0.0237931910427,0.000285206000626,121
120,0.0240305024464,0.000299226001516,131
130,0.0245828833156,0.000313247001031,141
140,0.0245828833156,0.000326584002323,151
150,0.0246753476819,0.000340605003657,161
160,0.0251010572616,0.000357704004273,171
170,0.0257313069828,0.000374460003513,181
180,0.0259132159176,0.000391217005017,191
190,0.0259132159176,0.000415497006543,201
200,0.0262321973757,0.000437383007011,211
210,0.0265148559597,0.000452088006568,221
220,0.0272663008709,0.000465083006929,231
230,0.027524091451,0.000494150006489,241
240,0.027524091451,0.00052971500736,251
250,0.0275574061574,0.000560493008379,261
260,0.027828175013,0.000590928008023,271
270,0.027828175013,0.00062238900864,281
280,0.027828175013,0.000656244008496,291
290,0.0283944443102,0.000697965009749,301
300,0.0285545283081,0.000723271010429,311
310,0.0286044214396,0.000740027011489,321
320,0.0287536590979,0.000788929011833,331
330,0.0287536590979,0.000803292012279,341
340,0.028792333279,0.000832702011394,351
350,0.0289005665316,0.000880578010765,361
360,0.0289005665316,0.000905542012333,371
370,0.029270360791,0.00091990501096,381
380,0.0296776630808,0.000948973010964,391
390,0.0298213841579,0.000964704011494,401
400,0.0298559279133,0.000993430010567,411
410,0.0301387330459,0.00102181401053,421
420,0.0301387330459,0.00105293401066,431
430,0.0304604013163,0.00108200201066,441
440,0.0304893686925,0.00111209601164,451
450,0.0304893686925,0.00113500801126,461
460,0.0304893686925,0.00116441801038,471
470,0.0304893686925,0.00119451201135,481
480,0.0305697044667,0.00122426301095,491
490,0.0306775495917,0.00124854301066,501
500,0.0306775495917,0.00127384901134,511
510,0.0315780290513,0.00130257501223,521
520,0.0319059479701,0.00132719701287,531
530,0.0319059479701,0.00134634701317,541
540,0.0321917648412,0.00136686501355,551
550,0.0322248708433,0.00139422301436,561
560,0.0322248708433,0.00142055501419,571
570,0.0322248708433,0.00144620301398,581
580,0.0322248708433,0.001476981015,591
590,0.0322248708433,0.00150741701509,601
600,0.032383381872,0.0015347750159,611
610,0.032383381872,0.00156726301611,621
620,0.032383381872,0.00159496201741,631
630,0.0327840637581,0.00162915901819,641
640,0.0327840637581,0.00165446501887,651
650,0.0327840637581,0.00168353301888,661
660,0.0327840637581,0.00170712901854,671
670,0.0328775843208,0.00173346101838,681
680,0.033275630691,0.00176492301762,691
690,0.0334384371927,0.00179775301876,701
700,0.0334384371927,0.00182579501779,711
710,0.0334384371927,0.00185075901754,721
720,0.0340797604474,0.00189897701785,731
730,0.0340797604474,0.00194958901739,741
740,0.0340797604474,0.00199131001864,751
750,0.0340797604474,0.00203576601962,761
760,0.0340797604474,0.00206483301918,771
770,0.0340797604474,0.00209287502003,781
780,0.0342684547942,0.0021198910199,791
790,0.0357343935799,0.00214861701897,801
800,0.0357343935799,0.00217973701911,811
810,0.0357343935799,0.00219991302038,821
820,0.036193814869,0.00222043102076,831
830,0.0364905651924,0.00225086702085,841
840,0.0370485351095,0.00226557202041,851
850,0.0374315611105,0.00229532402045,861
860,0.0374315611105,0.0023240490209,871
870,0.0374315611105,0.00234661901959,881
880,0.0374315611105,0.00236987302014,891
890,0.0374315611105,0.00240030801979,901
900,0.0374315611105,0.00242458801949,911
910,0.0374315611105,0.00245023601929,921
920,0.0374315611105,0.00247827801832,931
930,0.0384356078915,0.00251931401908,941
940,0.0384434062292,0.00256206001905,951
950,0.0385967920124,0.00260685901958,961
960,0.0387783244305,0.00264618601977,971
970,0.0388282127261,0.00268961702022,981
980,0.0388282127261,0.00273509902036,991
990,0.0388282127261,0.00278023901956,1001
1000,0.0388337218686,0.00282401102049,1011
1010,0.0388963424831,0.00286504801988,1021
1020,0.0406153951938,0.00290984702042,1031
1030,0.0406153951938,0.00295498802006,1041
1040,0.0406153951938,0.00299773501865,1051
1050,0.0406153951938,0.00304937301735,1061
1060,0.0412347776802,0.00309348801784,1071
1070,0.0419795448273,0.0031355510182,1081
1080,0.0420170861146,0.00318000701736,1091
1090,0.0423112481985,0.00322412101741,1101
1100,0.04236751228,0.00327028801803,1111
1110,0.0424528152005,0.00330824701632,1121
1120,0.0424528152005,0.00335578101658,1131
1130,0.0424528152005,0.00339886901565,1141
1140,0.0429755083955,0.00344127401513,1151
1150,0.0429755083955,0.00348744001531,1161
1160,0.0430654716307,0.00352813501377,1171
1170,0.0430654716307,0.00356848701267,1181
1180,0.0430654716307,0.00362183501238,1191
1190,0.0430654716307,0.00366560801194,1201
1200,0.0430654716307,0.00371416801136,1211
1210,0.0430654716307,0.00374255201132,1221
1220,0.0430654716307,0.00376888401297,1231
1230,0.0430654716307,0.00379555801192,1241
1240,0.0430654716307,0.00382360001277,1251
1250,0.0431350529651,0.00384959001167,1261
1260,0.0431350529651,0.00387729001159,1271
1270,0.0431350529651,0.00389712501237,1281
1280,0.0431350529651,0.00391695901271,1291
1290,0.0431582330493,0.00394876301289,1301
1300,0.0431582330493,0.0039696230142,1311
1310,0.0433262523853,0.00401510601478,1321
1320,0.0433262523853,0.00405887901434,1331
1330,0.0434195810512,0.00409478701476,1341
1340,0.0434195810512,0.00413616601509,1351
1350,0.0434195810512,0.00416591701469,1361
1360,0.0434955206268,0.0041984050149,1371
1370,0.0441920479172,0.00423020901508,1381
1380,0.0441920479172,0.00425927701508,1391
1390,0.0441920479172,0.00430510201659,1401
1400,0.0441920479172,0.00435366301645,1411
1410,0.0441920479172,0.00439504201677,1421
1420,0.0441920479172,0.00443915701726,1431
1430,0.0443743898259,0.00448463901739,1441
1440,0.0443743898259,0.00452328201754,1451
1450,0.0444547808395,0.00456808101626,1461
1460,0.0444547808395,0.00461014401662,1471
1470,0.0444547808395,0.00465631101724,1481
1480,0.0444547808395,0.00469940001676,1491
1490,0.0444547808395,0.00474009501704,1501
1500,0.0445358583288,0.00478386701798,1511
1510,0.0445358583288,0.00482558701697,1521
1520,0.0445358583288,0.00485397101693,1531
1530,0.0446120951713,0.00488338101604,1541
1540,0.0446120951713,0.0049124480156,1551
1550,0.0446120951713,0.00494459301444,1561
1560,0.0446120951713,0.00497366101445,1571
1570,0.0450385572188,0.00500409601409,1581
1580,0.0450385572188,0.00503350601502,1591
1590,0.0450385572188,0.00506428401422,1601
1600,0.0450385572188,0.0050895900149,1611
1610,0.0450385572188,0.0051183160158,1621
1620,0.0450385572188,0.00514977701641,1631
1630,0.0454703408104,0.00517747701633,1641
1640,0.0454703408104,0.00520551801674,1651
1650,0.0455041688897,0.00523834701562,1661
1660,0.0455453341353,0.00526980801442,1671
1670,0.0455453341353,0.00529579801332,1681
1680,0.0455453341353,0.00532418101284,1691
1690,0.0458033590657,0.00535530001252,1701
1700,0.0458033590657,0.00538676101314,1711
1710,0.0458033590657,0.00541856501331,1721
1720,0.0458033590657,0.00544968501345,1731
1730,0.0458033590657,0.00547806901341,1741
1740,0.0458033590657,0.00550953001402,1751
1750,0.0458033590657,0.0055365460139,1761
1760,0.0458033590657,0.00555090901435,1771
1770,0.0458033590657,0.00557176901566,1781
1780,0.0458033590657,0.00558647401522,1791
1790,0.0458033590657,0.00560391501494,1801
1800,0.0460235671228,0.00564221601417,1811
1810,0.0460235671228,0.0056733360143,1821
1820,0.0460235671228,0.00571403101458,1831
1830,0.0460235671228,0.00574344101551,1841
1840,0.0460235671228,0.00578789801511,1851
1850,0.0465091175896,0.00583132801512,1861
1860,0.0465091175896,0.00586210601614,1871
1870,0.0465091175896,0.00590587801707,1881
1880,0.0465091175896,0.00592400301684,1891
1890,0.0465494207596,0.00593939101782,1901
1900,0.0465494207596,0.00596606501676,1911
1910,0.0465494207596,0.00597974401535,1921
1920,0.0465494207596,0.00600128901533,1931
1930,0.0465494207596,0.00601907101554,1941
1940,0.0465494207596,0.00603343401599,1951
1950,0.0465494207596,0.00605874001667,1961
1960,0.0465496870387,0.00607481301631,1971
1970,0.0465496870387,0.00609464701665,1981
1980,0.0465496870387,0.00612645101683,1991
1990,0.0465496870387,0.00615962301708,2001
2000,0.0465496870387,0.00619484701747,2011
2010,0.0465496870387,0.00623417401766,2021
2020,0.0465496870387,0.00626324201767,2031
2030,0.0465496870387,0.00629436101735,2041
2040,0.0465496870387,0.00632753201717,2051
2050,0.0465496870387,0.00636651701643,2061
2060,0.0465496870387,0.0063990040162,2071
2070,0.0465496870387,0.0064335430161,2081
2080,0.0465496870387,0.0064656890172,2091
2090,0.0467049059679,0.00650912001583,2101
2100,0.0467049059679,0.00656075801453,2111
2110,0.0471395874258,0.00660042701566,2121
2120,0.0471395874258,0.00666095601628,2131
2130,0.0471395874258,0.00669207501596,2141
2140,0.0471839731507,0.00672353601476,2151
2150,0.0471839731507,0.00675636501546,2161
2160,0.0471839731507,0.00678816901564,2171
2170,0.0471839731507,0.0068134750145,2181
2180,0.0471839731507,0.00685827401503,2191
2190,0.0471839731507,0.00690170501548,2201
2200,0.0471839731507,0.00692564401652,2211
2210,0.0471839731507,0.00694103301794,2221
2220,0.0471839731507,0.00695505401927,2231
2230,0.0472268951716,0.00696873301968,2241
2240,0.0472268951716,0.00701250601924,2251
2250,0.0472268951716,0.00704123201831,2261
2260,0.0473008125814,0.00709868401827,2271
2270,0.0474991009837,0.00712638401819,2281
2280,0.0474991009837,0.00715374201718,2291
2290,0.0474991009837,0.0071814420171,2301
2300,0.0474991009837,0.00721324501683,2311
2310,0.0474991009837,0.00723957701666,2321
2320,0.0474991009837,0.0072710390159,2331
2330,0.0474991009837,0.00729873901582,2341
2340,0.0474991009837,0.007344905016,2351
2350,0.0474991009837,0.00738662601543,2361
2360,0.0478196649386,0.00747485501415,2371
2370,0.0478196649386,0.00752068001384,2381
2380,0.0478196649386,0.00758428701374,2391
2390,0.0484446446011,0.00766738601487,2401
2400,0.0484446446011,0.00770944901524,2411
2410,0.0489836428373,0.00775219601564,2421
2420,0.0489836428373,0.00779460001468,2431
2430,0.0489836428373,0.00782127401362,2441
2440,0.0489836428373,0.00784794801257,2451
2450,0.0489836428373,0.00787188601134,2461
2460,0.0489836428373,0.00789992801037,2471
2470,0.0489836428373,0.00792386600915,2481
2480,0.0492945228602,0.00795396001013,2491
2490,0.0492945228602,0.00799294500939,2501
2500,0.0492945228602,0.00804629201048,2511
2510,0.0494289079188,0.00809929801108,2521
2520,0.0494289079188,0.00814170301055,2531
2530,0.0494289079188,0.00818342400999,2541
2540,0.0494289079188,0.00821898900904,2551
2550,0.0494289079188,0.00825968400932,2561
2560,0.0494289079188,0.00829935300862,2571
2570,0.0494289079188,0.00834175700766,2581
2580,0.0494289079188,0.00838279400887,2591
2590,0.0494289079188,0.00841357200989,2601
2600,0.0494289079188,0.00843751000866,2611
2610,0.0494289079188,0.00846179000837,2621
2620,0.0494289079188,0.0084912000093,2631
2630,0.04976417649,0.00851548000901,2641
2640,0.04976417649,0.00854454800901,2651
2650,0.04976417649,0.00857122200796,2661
2660,0.0497820568252,0.00861157500731,2671
2670,0.0497820568252,0.00864030000776,2681
2680,0.0497820568252,0.00866492200839,2691
2690,0.0497820568252,0.00869262200831,2701
2700,0.0497820568252,0.00873297500948,2711
2710,0.0497820568252,0.00877572200807,2721
